ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
BABA,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=86.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']",
BABA,graham_enterprising,Graham Enterprising,True,1.0,"['P/E < 25: P/E=18.8', 'P/B < 3: P/B=1.81', 'Debt/equity < 100%: D/E=25%', 'ROE > 8%: ROE=9.2%', 'Positive earnings growth: growth=104.1%']",[],
BABA,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
BABA,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=25%'],['P/B too high'],
BABA,deep_value,Deep Value,False,0.5,['EV/EBITDA=2.9'],['P/B not below 1.0'],
BABA,earnings_yield,Earnings Yield,False,0.4431,['E/P=5.3% (P/E=18.8)'],['earnings yield 5.3% below 8%'],
BABA,fcf_yield,FCF Yield,False,0.0,['FCF yield=-15.0%'],['FCF yield -15.0% below 5%'],
BABA,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=86.0%'],['P/E not below 12.0'],
BABA,lynch_peg,Lynch PEG,True,0.8193,"['PEG=0.18', 'growth=104.1%']",[],
BABA,neff_pegy,Neff PEGY,True,0.9011,"['PEGY=0.10', 'growth=104.1%', 'yield=86.0%']",[],
BABA,quality_value,Quality Value,False,0.6,"['Profit margin >= 5%: margin=10.1%', 'Debt/equity < 80%: D/E=25%', 'P/E < 20: P/E=18.8']","['ROE below 12%', 'FCF yield below 3%']",
BABA,buffett_quality,Buffett Quality,False,0.75,"['D/E < 60.0%: D/E=25%', 'margin >= 8%: margin=10.1%', 'P/E < 25.0: P/E=18.8']",['ROE too low'],
BABA,economic_moat,Economic Moat,False,0.25,['low leverage D/E=25%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']",
BABA,high_dividend,High Dividend Yield,False,0.1579,"['yield=86.0%', 'universe rank 16%']",['not in top quartile for yield'],
BABA,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=86.0%', 'earnings growth: growth=104.1%', 'reasonable P/E: P/E=18.8']",[],
BABA,magic_formula,Magic Formula,True,0.5556,['earnings yield rank 72%'],[],
BABA,acquirers_multiple,Acquirer's Multiple,False,0.3889,"['EV/EBIT=5.3', 'universe rank 39%']",['not in top 40% cheapest on EV/EBIT'],
BABA,dreman_contrarian,Dreman Contrarian,False,0.386,['low P/B rank 67%'],"['P/E not in bottom quartile', 'dividend yield below median']",
BABA,piotroski_f,Piotroski F-Score,False,0.3333,"['F-Score=3/9', 'positive net income', 'positive operating cash flow', 'no share dilution']","['F-Score 3/9 below 7', 'ROA improving', 'OCF > net income', 'leverage declining', 'current ratio improving', 'gross margin improving', 'asset turnover improving']","{'f_score': 3, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': False}, {'name': 'OCF > net income', 'passed': False}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': False}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': False}, {'name': 'asset turnover improving', 'passed': False}]}"
BABA,composite_value,Composite Value,False,0.3729,[],[],
BABA,earnings_quality,Earnings Quality,False,0.3333,['ratio=1.43%'],"['weak free-cash conversion', 'operating cash below earnings']",
BABA,financial_health,Financial Health,True,1.0,"['D/E=25%', 'leverage=14.8%', 'CR=1.28', 'ratio=-0.3', 'coverage=6.1x']",[],
PDD,graham_defensive,Graham Defensive,False,0.75,"['P/E < 15: P/E=9.3', 'P/B < 1.5 or P/E×P/B < 22.5: P/B=1.99', 'Current ratio >= 2: CR=2.54']",['no dividend'],
PDD,graham_enterprising,Graham Enterprising,True,0.8,"['P/E < 25: P/E=9.3', 'P/B < 3: P/B=1.99', 'Debt/equity < 100%: D/E=1%', 'ROE > 8%: ROE=25.4%']",['negative earnings growth'],
PDD,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
PDD,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=1%'],['P/B too high'],
PDD,deep_value,Deep Value,False,0.5,['EV/EBITDA=-3.2'],['P/B not below 1.0'],
PDD,earnings_yield,Earnings Yield,True,0.8977,['E/P=10.8% (P/E=9.3)'],[],
PDD,fcf_yield,FCF Yield,True,1.0,['FCF yield=56.8%'],[],
PDD,low_pe_high_yield,Low P/E + High Yield,False,0.5,['P/E=9.3'],['yield below 4%'],
PDD,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth'],
PDD,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=-14.9%', 'yield=nan%']",['PEGY nan >= 1.0'],
PDD,quality_value,Quality Value,True,1.0,"['ROE >= 12%: ROE=25.4%', 'Profit margin >= 5%: margin=21.6%', 'Debt/equity < 80%: D/E=1%', 'P/E < 20: P/E=9.3', 'FCF yield >= 3%: FCF yield=56.8%']",[],
PDD,buffett_quality,Buffett Quality,True,1.0,"['ROE >= 15%: ROE=25.4%', 'D/E < 60.0%: D/E=1%', 'margin >= 8%: margin=21.6%', 'P/E < 25.0: P/E=9.3']",[],
PDD,economic_moat,Economic Moat,True,1.0,"['high ROE=25.4%', 'solid ROA=15.5%', 'wide margin=21.6%', 'low leverage D/E=1%']",[],
PDD,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield'],
PDD,dividend_growth,Dividend Growth,False,0.3333,['reasonable P/E: P/E=9.3'],"['yield too low', 'earnings not growing']",
PDD,magic_formula,Magic Formula,True,0.5556,['ROIC rank 83%'],[],
PDD,acquirers_multiple,Acquirer's Multiple,True,0.9444,"['EV/EBIT=-3.3', 'universe rank 94%']",[],
PDD,dreman_contrarian,Dreman Contrarian,False,0.7917,['low P/E rank 100%'],['P/B not cheap vs universe'],
PDD,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'OCF > net income', 'leverage declining', 'current ratio improving']","['F-Score 5/9 below 7', 'ROA improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']","{'f_score': 5, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': False}, {'name': 'OCF > net income', 'passed': True}, {'name': 'leverage declining', 'passed': True}, {'name': 'current ratio improving', 'passed': True}, {'name': 'no share dilution', 'passed': False}, {'name': 'gross margin improving', 'passed': False}, {'name': 'asset turnover improving', 'passed': False}]}"
PDD,composite_value,Composite Value,True,0.7214,['top-tier on trailing_pe (percentile 100%)'],['missing dividend_yield'],
PDD,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.73', 'OCF/NI=1.09', 'ratio=-1.44%']",[],
PDD,financial_health,Financial Health,True,1.0,"['D/E=1%', 'leverage=0.9%', 'CR=2.43', 'ratio=-4.4', 'insufficient data — skipped']",[],
JD,graham_defensive,Graham Defensive,False,0.5,"['P/B < 1.5 or P/E×P/B < 22.5: P/B=1.42', 'Dividend payer: yield=303.00%']","['P/E >= 15', 'current ratio < 2']",
JD,graham_enterprising,Graham Enterprising,False,0.6,"['P/E < 25: P/E=24.1', 'P/B < 3: P/B=1.42', 'Debt/equity < 100%: D/E=38%']","['ROE <= 8%', 'negative earnings growth']",
JD,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
JD,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=38%'],['P/B too high'],
JD,deep_value,Deep Value,False,0.5,['EV/EBITDA=2.2'],['P/B not below 1.0'],
JD,earnings_yield,Earnings Yield,False,0.3459,['E/P=4.2% (P/E=24.1)'],['earnings yield 4.2% below 8%'],
JD,fcf_yield,FCF Yield,True,1.0,['FCF yield=15.7%'],[],
JD,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=303.0%'],['P/E not below 12.0'],
JD,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth'],
JD,neff_pegy,Neff PEGY,True,0.9045,"['PEGY=0.10', 'growth=-50.7%', 'yield=303.0%']",[],
JD,quality_value,Quality Value,False,0.4,"['Debt/equity < 80%: D/E=38%', 'FCF yield >= 3%: FCF yield=15.7%']","['ROE below 12%', 'thin margins', 'P/E >= 20']",
JD,buffett_quality,Buffett Quality,False,0.5,"['D/E < 60.0%: D/E=38%', 'P/E < 25.0: P/E=24.1']","['ROE too low', 'thin margins']",
JD,economic_moat,Economic Moat,False,0.25,['low leverage D/E=38%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']",
JD,high_dividend,High Dividend Yield,False,0.6316,"['yield=303.0%', 'universe rank 63%']",['not in top quartile for yield'],
JD,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=303.0%', 'reasonable P/E: P/E=24.1']",['earnings not growing'],
JD,magic_formula,Magic Formula,True,0.5,['earnings yield rank 78%'],[],
JD,acquirers_multiple,Acquirer's Multiple,False,0.4444,"['EV/EBIT=4.2', 'universe rank 44%']",['not in top 40% cheapest on EV/EBIT'],
JD,dreman_contrarian,Dreman Contrarian,False,0.5346,"['low P/B rank 75%', 'dividend rank 63%']",['P/E not in bottom quartile'],
JD,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'no share dilution', 'gross margin improving', 'asset turnover improving']","['F-Score 5/9 below 7', 'ROA improving', 'OCF > net income', 'leverage declining', 'current ratio improving']","{'f_score': 5, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': False}, {'name': 'OCF > net income', 'passed': False}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': False}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': True}, {'name': 'asset turnover improving', 'passed': True}]}"
JD,composite_value,Composite Value,False,0.4375,['top-tier on price_to_book (percentile 75%)'],[],
JD,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=0.97', 'ratio=0.09%']",['weak free-cash conversion'],
JD,financial_health,Financial Health,True,0.8,"['D/E=38%', 'leverage=15.4%', 'CR=1.22', 'ratio=-13.3']",['weak interest coverage'],
BIDU,graham_defensive,Graham Defensive,False,0.25,['P/B < 1.5 or P/E×P/B < 22.5: P/B=0.95'],"['no positive trailing P/E', 'current ratio < 2', 'no dividend']",
BIDU,graham_enterprising,Graham Enterprising,False,0.4,"['P/B < 3: P/B=0.95', 'Debt/equity < 100%: D/E=32%']","['missing P/E', 'ROE <= 8%', 'negative earnings growth']",
BIDU,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
BIDU,schloss,Schloss Low P/B,True,1.0,"['P/B < 1.2: P/B=0.95', 'D/E < 50.0%: D/E=32%']",[],
BIDU,deep_value,Deep Value,True,1.0,"['P/B=0.95', 'EV/EBITDA=1.6']",[],
BIDU,earnings_yield,Earnings Yield,False,1.0,['E/P=nan% (P/E=nan)'],['earnings yield nan% below 8%'],
BIDU,fcf_yield,FCF Yield,True,1.0,['FCF yield=21.1%'],[],
BIDU,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']",
BIDU,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth'],
BIDU,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=-59.3%', 'yield=nan%']",['PEGY nan >= 1.0'],
BIDU,quality_value,Quality Value,False,0.4,"['Debt/equity < 80%: D/E=32%', 'FCF yield >= 3%: FCF yield=21.1%']","['ROE below 12%', 'thin margins', 'missing P/E']",
BIDU,buffett_quality,Buffett Quality,False,0.25,['D/E < 60.0%: D/E=32%'],"['ROE too low', 'thin margins', 'missing P/E']",
BIDU,economic_moat,Economic Moat,False,0.25,['low leverage D/E=32%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']",
BIDU,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield'],
BIDU,dividend_growth,Dividend Growth,False,0.0,[],"['yield too low', 'earnings not growing', 'P/E out of range']",
BIDU,magic_formula,Magic Formula,True,0.5556,['earnings yield rank 83%'],[],
BIDU,acquirers_multiple,Acquirer's Multiple,False,0.5,"['EV/EBIT=3.7', 'universe rank 50%']",['not in top 40% cheapest on EV/EBIT'],
BIDU,dreman_contrarian,Dreman Contrarian,False,0.0,[],['missing valuation data'],
BIDU,piotroski_f,Piotroski F-Score,False,0.2222,"['F-Score=2/9', 'positive net income', 'no share dilution']","['F-Score 2/9 below 7', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'leverage declining', 'current ratio improving', 'gross margin improving', 'asset turnover improving']","{'f_score': 2, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': False}, {'name': 'ROA improving', 'passed': False}, {'name': 'OCF > net income', 'passed': False}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': False}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': False}, {'name': 'asset turnover improving', 'passed': False}]}"
BIDU,composite_value,Composite Value,False,0.6439,['top-tier on price_to_book (percentile 96%)'],"['missing trailing_pe', 'missing dividend_yield']",
BIDU,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=1.42', 'ratio=1.92%']",['operating cash below earnings'],
BIDU,financial_health,Financial Health,True,1.0,"['D/E=32%', 'leverage=21.6%', 'CR=1.76', 'ratio=-1.0', 'coverage=3.7x']",[],
NIO,graham_defensive,Graham Defensive,False,0.0,[],"['no positive trailing P/E', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']",
NIO,graham_enterprising,Graham Enterprising,False,0.0,[],"['missing P/E', 'P/B >= 3', 'excessive leverage', 'ROE <= 8%', 'negative earnings growth']",
NIO,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
NIO,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']",
NIO,deep_value,Deep Value,False,0.5,['EV/EBITDA=-36.5'],['P/B not below 1.0'],
NIO,earnings_yield,Earnings Yield,False,1.0,['E/P=nan% (P/E=nan)'],['earnings yield nan% below 8%'],
NIO,fcf_yield,FCF Yield,False,1.0,['FCF yield=nan%'],['FCF yield nan% below 5%'],
NIO,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']",
NIO,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[],
NIO,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=nan%']",['PEGY nan >= 1.0'],
NIO,quality_value,Quality Value,False,0.0,[],"['ROE below 12%', 'thin margins', 'high leverage', 'missing P/E', 'FCF yield below 3%']",
NIO,buffett_quality,Buffett Quality,False,0.0,[],"['ROE too low', 'too much debt', 'thin margins', 'missing P/E']",
