ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score
360.AX,"Life360, Inc.",Technology,5072153088.0,25.9375,21.996077,5.88944,,5.601,50.803,0.30056,0.15716774618417653,0.25725,0.378,-0.251,74707752.0,4718415872.0,24963000.0,18979000.0,489481000.0,311640000.0,464984000.0,3.523255,959688000.0,606104000.0,,96790000.0,150832000.0,88630000.0,0.778052672115976,,79359589.0,-0.01031523166810091,0.7514643968515468,6.262051864862072,3.1160490315239597,0.32342386275539553,0.0008129897187372616,0.5100418052533741,0.8412609266724036,75404996.0,,20.75,[],{},0.0147290018072893,189.01637912109922,248.61245966594657,0.004022324550200225,0.03855421686746988,,0.021994488340452752,0.95,19,20,0.5147058823529411
4DX.AX,4DMedical Limited,Healthcare,2159759872.0,,-184.61537,12.631578,,30.792,6.562,-1.7443401,-0.3171537214847545,0.0,0.423,,-136052624.0,1788815232.0,-55184908.0,-47574624.0,5778401.0,11165981.0,277954080.0,0.285,94811607.0,17061511.0,,19254643.0,-30069854.0,,0.9196272463610607,,465540474.0,-0.2956014013535347,0.922379165139173,0.8860985373761538,1.6156054770236583,0.04543790719632038,0.04207100530509076,0.060946135002226044,0.02505604371526047,410394665.0,8656.0,3.6,[],{},-0.0629943290288153,-32.414935474749726,-37.60019694532951,-0.026595605375524887,,,-0.6296524037148978,0.85,17,20,0.21874999999999997
A2M.AX,The a2 Milk Company Limited,Consumer Defensive,4797888512.0,27.458334,21.280104,5.34353,2.04,1.608,2.266,0.16574,0.05791833791748126,0.057589997,0.065,-0.081,339833504.0,3998636800.0,302707008.0,246476000.0,1972235000.0,24313000.0,784472000.0,1.2332672,1961106000.0,1350395000.0,,839829000.0,113584000.0,,0.47680930517914955,,725426194.0,0.10446828219396316,0.46078420532487957,1.6079404259676673,3.223873533594028,0.012397596050391972,0.051869331876499336,1.0056748589826352,0.9779425583810606,724019118.0,160000.0,6.59,[],{},0.0708298042253467,13.209594407540113,16.223229847936512,0.061640006914356414,0.03641881550424727,,0.2198172262518539,0.95,19,20,0.5226190476190476
AAI.AX,Alcoa Corporation,Basic Materials,18624090112.0,10.485884,5.8542457,1.8060219,0.82,1.535,29.918,0.18226999,0.07173414346828694,0.09388,0.314,1.468,960750016.0,19635345408.0,2311000064.0,758000000.0,12831000000.0,2224999936.0,1352000000.0,39.07483,16129000000.0,5469000000.0,,3801000000.0,1157000000.0,1185000000.0,0.16935546722780764,,263102406.0,0.004266211604095563,0.15561160151324085,1.4388318863456986,1.447422680412371,0.16783433566867134,0.2003697383390216,0.7955235910471821,0.8457764505119454,258360908.0,158000000.0,70.57,[],{},0.051586413629998655,8.496471165826847,25.904149614775726,0.03860385362465634,0.09536630388053119,,0.06148604802076574,1.0,20,20,0.6496081504702194
AFI.AX,Australian Foundation Investment Company Limited,Financial Services,8465610752.0,29.826086,,1.0292573,3.85,4.512,,0.0346,0.02986085344551287,0.86087,0.089,0.124,92224752.0,8396597248.0,320380992.0,,338317000.0,0.0,90084000.0,6.665,9815694000.0,,,,293105000.0,,,,1233206000.0,0.026926786043042484,,,,,0.0009450913279553856,0.034466946504241064,0.031110043787971407,1254059000.0,2155000.0,6.86,[],{},0.010894045887736086,26.20816296117842,,,0.03352769786823521,,,0.8,16,20,0.34071297653958943
AGL.AX,AGL Energy Limited,Utilities,5866356224.0,7.7857146,12.171971,1.1119612,5.92,1.068,76.535,0.1504,-0.006047889410022217,0.05427,-0.047,,-134875008.0,15520896000.0,2156999936.0,29000000.0,13840000000.0,4038000128.0,344000000.0,7.842,16204000000.0,4437000000.0,,4677000000.0,-98000000.0,,0.21163294797687862,,672747233.0,0.045399399782900196,0.2480566986739826,0.9486850545221296,1.066491112574062,0.20408541100962727,0.17419066470851158,0.8541100962725253,0.8378775301704872,672747233.0,325000000.0,8.72,[],{},-0.022991274796475777,7.195594093888745,535.2033103448276,0.0018684488318200187,0.1284403617877285,,0.0025158323935108875,0.95,19,20,0.7499999999999999
AIA.AX,Auckland International Airport Limited,Industrials,11950780416.0,43.937504,38.78127,1.3508068,1.58,0.337,25.717,0.03141,0.02263030852135579,0.33628,0.027,-0.319,-581675008.0,14615182336.0,709000000.0,419000000.0,965700000.0,2787800064.0,55400000.0,5.204297,14789900000.0,202300000.0,,600200000.0,334700000.0,,1.0,,1699366137.0,0.02991623170679675,1.0,0.33705431522825724,1.0350573809149506,0.18720883846408698,0.17687340890020337,0.06529455912480815,0.06608308563139106,1687561809.0,72600000.0,7.03,[],{},-0.048672554239323075,20.613797370944994,34.881103427207634,0.02866881783389883,0.022759599634972438,,0.029528460784935553,0.95,19,20,0.35575549545801266
ALD.AX,Ampol Limited,Energy,9686980608.0,6.6205215,14.383271,2.3041606,8.55,1.131,115.121,0.37432998,0.006776427243867442,0.04033,0.334,,-136337504.0,15922475008.0,2807899904.0,597938144.3297,36280088034.2869,5319300096.0,119800000.0,17.642,14085254256.9211,5424765434.9589,,5238966755.4732,95447700.6834,,0.08463120119026608,,238300000.0,0.009517446061331555,0.06961769238053633,1.0354647563456276,1.0736555723250534,0.34650240957910444,0.31677945163971205,2.575749601144749,2.7075308248711774,238302099.0,248928530.0591,40.65,[],{},-0.014074303388963696,5.670599220904421,26.628966823732906,0.03755309046045136,0.15104550298643393,,0.06759198638206519,0.95,19,20,0.6554924242424243
ALK.AX,Alkane Resources Ltd,Basic Materials,2609451162.507994,10.611111,6.8199673,2.3378212,1.04,2.664,1.35,0.31305,0.19398001,0.24441,2.316,1.688,240377248.0,2206273280.0,473913984.0,23643000.0,172991000.0,15059000.0,431899008.0,0.817,,,,,17677000.0,,0.40513668341127573,,605541892.0,0.09135004389966773,0.5617628997464926,,1.375186217960961,,0.10548401535627593,,0.41000352918897515,603490487.0,2347000.0,1.91,[],{},0.0921179332472997,4.6554297920864895,93.316130778666,0.010716260861392475,0.09424083868315015,,,0.85,17,20,0.739674764890282
ALL.AX,Aristocrat Leisure Limited,Consumer Cyclical,36419170304.0,25.738398,21.014627,5.959359,1.61,1.6,30.653,0.22027001,0.157834977146981,0.23455,-0.002,-0.151,913612480.0,38315479040.0,2306700032.0,1382100000.0,6297000000.0,1892099968.0,641100032.0,10.236,10392500000.0,2961700000.0,,1798700000.0,1640300000.0,,0.6094330633635064,,616871882.0,0.12650193140128502,0.5860136895026955,1.646578084171902,1.5373209986060068,0.19535241760885252,0.23368014441834734,0.6059177291315853,0.6409146495331638,629381749.0,163700000.0,61.0,[],{},0.02508603222901143,16.610516542447424,27.722653237826496,0.03607158345996762,0.03885245694001624,,0.160825246107659,0.95,19,20,0.3134926470588235
ALQ.AX,ALS Limited,Industrials,11135483904.0,34.825397,21.853243,6.5512094,1.92,1.467,92.194,0.21445999,0.08166559897501602,0.09599,0.082,0.311,324887488.0,12684693504.0,707900032.0,528200000.0,3320100000.0,1571900032.0,149700000.0,3.349,3902500000.0,985500000.0,,671600000.0,318700000.0,,0.8972922502334267,,507542553.0,0.06306927280783811,0.8980129359205175,1.4673913043478262,1.5253487124463518,0.40279308135810377,0.5152626655506868,0.850762331838565,0.7383683718182266,484874204.0,62000000.0,21.94,[],{},0.02917587513940876,17.91876385167334,24.01494415751609,0.041640738093785004,0.02871467624618895,,0.16348385898666007,0.95,19,20,0.356586377009718
ALX.AX,Atlas Arteria Limited,Industrials,6642465792.0,57.125004,15.284282,1.272626,8.85,0.75,30.781,0.00621,0.0338958697980616,1.7136501,-0.041,0.081,169175008.0,7966099968.0,30100000.0,-23400000.0,158900000.0,1608300032.0,218800000.0,3.591,7655800000.0,288400000.0,,132700000.0,259500000.0,,0.8602894902454373,,1450833707.0,0.0406560154926168,0.956551724137931,2.1733232856066316,2.728965003723008,0.2270696726664751,0.22369886226095376,0.020755505629718646,0.01755022996853062,1450833707.0,97600000.0,4.57,[],{},0.025468705944071197,264.65448398671094,-340.43162256410255,-0.0029374474452992455,0.017505469233752704,,-0.003110419906687403,0.95,19,20,0.48539060100844994
AMC.AX,Amcor plc,Consumer Cyclical,29192507392.0,18.96096,10.382071,1.7680783,5.79,1.254,128.294,0.09396,0.02981533899447365,0.04705,0.259,,1504000000.0,43411128320.0,3536000000.0,2197000000.0,23506000000.0,15139999744.0,1115000064.0,35.711086,37095000000.0,9326000000.0,,7435000000.0,1106000000.0,2151000000.0,0.19952352590827874,,461900000.0,0.013786219176603895,0.1888200413085482,1.2543375924680564,1.207098897953342,0.40070090308666934,0.40489936869368154,0.6336703059711551,0.4049263475961798,460971988.0,676000000.0,63.14,[],{},0.05152006916720557,12.276902805429865,19.759275521165225,0.050609142978387346,0.05273994565676,,0.07407282535401213,1.0,20,20,0.5623897058823529
AMP.AX,AMP Limited,Financial Services,6033324551.121828,35.42857,16.560936,1.6305063,2.06,0.12,789.665,0.050869998,0.0038875248450835963,0.06669,0.028,0.579,224415008.0,32920518656.0,1763000064.0,-249000000.0,869000000.0,29186000896.0,2172000000.0,1.521,34212000000.0,8012000000.0,,25255000000.0,133000000.0,,1.0,,2531739839.0,0.0045233859051295195,1.0,0.3172441100772124,0.3174543321602145,0.8662749912311469,0.8658966858659268,0.025400444288553724,0.02581345556527246,2531739839.0,1453000000.0,2.48,[],{},0.03719591182249139,18.673010471314424,-132.21091829718875,-0.0075636718425339255,0.028225807589750306,,-0.027799486435190354,0.95,19,20,0.3206900659824047
ANN.AX,Ansell Limited,Healthcare,5948471296.0,20.817734,17.13648,2.1193016,2.74,2.295,37.417,0.10467,0.06336958502946716,0.09747,0.132,1.645,207050000.0,6432077312.0,372800000.0,240800000.0,2140200000.0,756600000.0,249500000.0,19.94053,3291800000.0,1098100000.0,,478400000.0,208600000.0,,0.4143537987104009,,139396868.0,0.030580303395135126,0.41182049618130084,2.2953595317725752,2.127969348658596,0.22984385442614982,0.24247531904646513,0.6501610061364603,0.602967734168053,145207567.0,39800000.0,42.26,[],{},0.03480726218503047,17.253426266094422,26.711284518272425,0.0374373609519201,0.048035967795534325,,0.0855903888533447,0.95,19,20,0.6558712121212121
ANZ.AX,ANZ Group Holdings Limited,Financial Services,114268603396.63383,19.26396,14.860441,1.6081872,4.37,,,0.082440004,0.004541641867909226,0.27417,-0.021,0.007,,102561259520.0,,,22307000000.0,272083992576.0,284675014656.0,23.598,1297108000000.0,,,,5891000000.0,26110000000.0,,,2983751824.0,0.005316833656736758,,,,0.16947239551371204,0.1668574543472336,0.017197488566873382,0.016560696110616176,2974064248.0,45962000000.0,37.95,[],{},,,,,0.05191040679071177,,,0.7,14,20,0.5630472350230414
APA.AX,APA Group,Utilities,14442127360.0,68.1875,40.49139,5.3506618,5.29,1.364,525.713,0.0872,0.010238907849829351,0.06893,-0.123,0.536,135750000.0,27050315776.0,2062000000.0,1158000000.0,3016000000.0,14188999680.0,1647000064.0,2.039,20217000000.0,2475000000.0,,1814000000.0,207000000.0,,1.0,,1323751413.0,0.004965641771580478,1.0,1.3643880926130099,1.5641592920353982,0.7000544096552407,0.7031649696544114,0.1491813820052431,0.15960274865827356,1304487508.0,680000000.0,10.91,[],{},0.009399584743725733,13.11848485741998,23.359512759930915,0.04280911208539084,0.01466544454628781,,0.0629245231755692,0.95,19,20,0.32857142857142857
APE.AX,Eagers Automotive Limited,Consumer Cyclical,5963503616.0,24.84706,16.36182,2.7181468,3.54,1.02,172.624,0.13185,0.038314348525405724,0.01606,0.24,-0.098,98315376.0,11317231616.0,710390016.0,591537000.0,13045190000.0,5320115200.0,1165174016.0,7.77,5915695000.0,2968483000.0,,2727092000.0,226656000.0,,0.16864300175007033,,282364338.0,0.03760374513830027,0.17904450540310826,1.0885158989869061,1.0166714670552157,0.5165675377111227,0.6179910896569578,2.2051829920237607,2.052349502971245,258074137.0,151018000.0,21.12,[],{},0.01648617697425741,15.931011643046515,19.1319082593312,0.05226870139899768,0.04024621021561505,,0.18551603946932246,0.95,19,20,0.375
ARB.AX,ARB Corporation Limited,Consumer Cyclical,1581175424.0,17.027027,15.086808,2.1312585,3.67,3.929,6.679,0.123339996,0.10365275754200722,0.13078,-0.063,0.072,64307376.0,1595382528.0,139768992.0,113459000.0,702015000.0,49553000.0,47895000.0,8.868,891573000.0,405041000.0,,103089000.0,92414000.0,,0.5760261532873229,,83660077.0,0.10779155899705341,0.5674752619703568,3.9290418958375772,4.129808300799315,0.05561070153537624,0.05155099505511874,0.787389254721711,0.8067749515348585,83163152.0,2200000.0,18.9,[],{},0.04067061442007335,11.414423937463898,14.061313143955084,0.07111711329961362,0.0587301588233812,,0.14389512025608636,0.95,19,20,0.541875
ARG.AX,Argo Investments Limited,Financial Services,7125639168.0,27.852942,,1.023673,4.22,2.346,0.029,0.03777,0.03236476451803802,0.89292,-0.058,-0.059,175217120.0,7039026176.0,280731008.0,,283623000.0,2000000.0,88613000.0,9.251,8028237000.0,,,,259832000.0,,,,760996574.0,0.034216258951837775,,,,,,0.035328179773467076,0.03720623532825152,761242265.0,269000.0,9.47,[],{},0.0245896706062341,25.073917648598332,,,0.03590285004722302,,,0.85,17,20,0.3941058773216031
