ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
ACS.MC,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=211.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']",
ACS.MC,graham_enterprising,Graham Enterprising,False,0.4,"['ROE > 8%: ROE=24.1%', 'Positive earnings growth: growth=5.0%']","['P/E >= 25', 'P/B >= 3', 'excessive leverage']",
ACS.MC,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
ACS.MC,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']",
ACS.MC,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
ACS.MC,earnings_yield,Earnings Yield,False,0.2879,['E/P=3.5% (P/E=29.0)'],['earnings yield 3.5% below 8%'],
ACS.MC,fcf_yield,FCF Yield,True,1.0,['FCF yield=10.2%'],[],
ACS.MC,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=211.0%'],['P/E not below 12.0'],
ACS.MC,lynch_peg,Lynch PEG,False,0.0,"['PEG=5.79', 'growth=5.0%']",['PEG 5.79 >= 1.0'],
ACS.MC,neff_pegy,Neff PEGY,True,0.866,"['PEGY=0.13', 'growth=5.0%', 'yield=211.0%']",[],
ACS.MC,quality_value,Quality Value,False,0.4,"['ROE >= 12%: ROE=24.1%', 'FCF yield >= 3%: FCF yield=10.2%']","['thin margins', 'high leverage', 'P/E >= 20']",
ACS.MC,buffett_quality,Buffett Quality,False,0.25,['ROE >= 15%: ROE=24.1%'],"['too much debt', 'thin margins', 'P/E too high']",
ACS.MC,economic_moat,Economic Moat,False,0.25,['high ROE=24.1%'],"['ROA below 8%', 'margins below 12%', 'leverage too high']",
ACS.MC,high_dividend,High Dividend Yield,False,0.2647,"['yield=211.0%', 'universe rank 26%']",['not in top quartile for yield'],
ACS.MC,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=211.0%', 'earnings growth: growth=5.0%']",['P/E out of range'],
