ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label,timing_signal,timing_score,rsi_14
CTSH,Cognizant Technology Solutions Corporation,Technology,21114720256.0,9.683297,7.223313,1.4042593,2.95,2.226,7.247,0.14876,0.107771119273149,0.10413,0.058,0.036,1908875008.0,20790136832.0,3891000064.0,3327000000.0,21108000000.0,1092000000.0,1516999936.0,31.789,20692000000.0,7818000000.0,,3659000000.0,2230000000.0,,0.337170740951298,,479000000.0,0.112190724231193,0.3434333198216457,2.1366493577480186,2.093165969316597,0.0556736903150976,0.0741260142241811,1.0201043881693408,0.9884804167084044,495000000.0,37000000.0,44.64,[],{},0.0904049395330052,5.343134538689126,6.24891398617373,0.1600278067857211,0.1032706112391265,,0.1953267187224799,0.95,19,20,0.8686936699517163,13.0,22.0,0.7529681818181818,0.7529681818181818,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7344,True,0.83335,0.9336,strong_buy,4,7,stable,0.8561,persistent,neutral,0.625,49.41437218720084
ACN,Accenture plc,Technology,88596971520.0,11.563897,9.867808,2.7777672,4.54,1.339,25.035,0.24406,0.1174163941262878,0.10656,0.056,0.09,12089380864.0,87690878976.0,12943767552.0,10840988000.0,69672977000.0,8388769792.0,10171567104.0,52.121,65394897000.0,28900689000.0,,20352097000.0,7678433000.0,,0.319139528084181,,621855922.0,0.1298852151124028,0.3260935295334426,1.4200349477501015,1.099159011741437,0.1251300388163315,0.0736702112871576,1.0654191717742134,1.1602668029598535,625280287.0,228555000.0,144.78,[],{},0.1364536581396682,6.77475693407755,8.088827233827766,0.1236273159374654,0.0864760383113062,,0.2406819291873507,0.95,19,20,0.8837673218565614,15.0,22.0,0.748,0.748,0.6818181818181818,0.0,1.0,0.6818181818181818,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.757885,True,0.83335,0.9288,strong_buy,4,10,stable,0.861,persistent,neutral,0.625,51.11266530237287
LULU,lululemon athletica inc.,Consumer Cyclical,13248335872.0,9.446963,10.327319,2.7664618,,2.226,44.264,0.32027,0.1867365485743151,0.13029,0.043,-0.35,1133960960.0,13831006208.0,2565969920.0,2210615000.0,11102600000.0,2136007936.0,1514728960.0,42.173,8456743000.0,4262701000.0,,1887548000.0,1579183000.0,,0.566005440167168,,116495961.0,0.2386618848782869,0.5922493744407651,2.258327205453848,2.1636426890189875,0.2126635514405487,0.2072511485814302,1.3128695054348938,1.3925712704444335,121281961.0,,116.67,[],{},0.085592709224454,5.390166930717567,6.256632750614648,0.159830381590123,0.1058541247594597,,0.3365123123913965,0.9,18,20,0.8292546992957388,10.0,22.0,0.6194181818181819,0.6194181818181819,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,3,5,"cheapness,quality,risk",0.5215633333333333,True,0.83335,0.8796,strong_buy,4,7,stable,0.4614,persistent,neutral,0.5,47.656878149733885
PFE,Pfizer Inc.,Healthcare,141032751104.0,18.889315,8.7328615,1.5651487,6.87,1.247,71.602,0.083100006,0.0373318601076095,0.118310004,0.054,-0.101,12376625152.0,194724069376.0,25460000768.0,17407000000.0,62579000000.0,64731000832.0,13080999936.0,15.81,208160000000.0,42898000000.0,,36984000000.0,7771000000.0,,0.7432525288035923,,5686000000.0,0.0376342574368779,0.719443003756267,1.1599069868051048,1.1712524712175834,0.3072684473481937,0.2982670715477328,0.3006293235972329,0.2981639768318057,5666990035.0,2671000000.0,24.745,[],{},0.0877570993624967,7.648235015795581,11.186538138450048,0.0893931605670595,0.0529399822068719,,0.101690657568818,0.95,19,20,0.8089316075935168,10.0,22.0,0.5850954545454546,0.5850954545454546,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,dividend,garp,risk",0.6477316666666667,True,0.83335,0.8762,strong_buy,4,7,stable,0.6404,persistent,neutral,0.375,49.74604860194858
HII,"Huntington Ingalls Industries, Inc.",Industrials,10638102528.0,17.542234,13.382762,2.065482,2.05,1.191,56.946,0.12198,0.0474547023295944,0.04709,0.134,0.0,634124992.0,13319805952.0,1134000000.0,611000000.0,12484000000.0,2931000064.0,216000000.0,130.708,12749000000.0,3451000000.0,,3045000000.0,605000000.0,,0.1269625120153797,,39241527.0,0.0453010460423358,0.1257043779800606,1.1333333333333333,1.0792377131394182,0.2292728841477763,0.2807017543859649,0.9792140560043924,0.9500864838151716,39129419.0,105000000.0,269.975,[],{},0.059608843807526,11.74586062786596,21.80000974140753,0.0458715391351671,0.0570052822234613,,0.0629637262984336,0.95,19,20,0.8063871632028399,9.0,22.0,0.5072136363636364,0.5072136363636364,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.5874133333333333,True,0.83335,0.8726,strong_buy,4,7,stable,0.7975,persistent,neutral,0.5,32.337698846172515
AOS,A. O. Smith Corporation,Industrials,8119484416.0,15.709333,14.153471,4.32367,2.45,1.558,34.981,0.28267,0.1737940689830724,0.13841,-0.019,-0.105,495612512.0,8564214272.0,795299968.0,728000000.0,3830200000.0,656899968.0,203900000.0,13.625,3142800000.0,1291500000.0,,862500000.0,546200000.0,,0.3883348128035089,,138542508.0,0.1646913580246913,0.3813676959744375,1.4973913043478262,1.5524966562639322,0.0611238386152475,0.0668827160493827,1.2187221585847017,1.178425925925926,144319615.0,13500000.0,58.91,[],{},0.0610398994083123,10.76853340449273,11.764030593406591,0.0850048792427037,0.0636564264058824,,0.31925623821427,0.95,19,20,0.841735562038685,11.0,22.0,0.6354272727272728,0.6354272727272728,0.5,0.0,1.0,0.5,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6961383333333334,True,0.83335,0.8709,strong_buy,4,10,stable,0.8135,persistent,neutral,0.5,45.240758388237516
PNR,Pentair plc,Industrials,10037319680.0,15.605528,11.503215,2.6343472,1.7,1.877,54.634,0.1761,0.0951840204984859,0.15975,0.026,0.13,574212480.0,12106166272.0,1100499968.0,930900000.0,4176000000.0,2081600000.0,67700000.0,23.577,6868800000.0,1541800000.0,,959300000.0,653800000.0,,0.4047653256704981,,163235706.0,0.0970138835026758,0.3915940041148231,1.6072135932450746,1.604401742822031,0.2570900302818542,0.2741177383076087,0.6079664570230608,0.6333359187155821,164817183.0,69400000.0,62.11,[],{},0.0572077505057605,11.000605746496486,13.004797799978515,0.076894698047643,0.0640798568302206,,0.1575260174295625,0.95,19,20,0.819315018408711,10.0,22.0,0.5916727272727274,0.5916727272727274,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.655525,True,0.83335,0.8642,strong_buy,4,7,stable,0.7997,persistent,neutral,0.625,26.72566048590734
FSLR,"First Solar, Inc.",Technology,22061248512.0,13.26292,8.758731,2.2332325,,2.557,5.943,0.18436001,0.1147206243229832,0.30731001,0.236,0.651,1147664768.0,20939599872.0,2272688896.0,1596864000.0,5219376000.0,587123008.0,2426561024.0,91.934,13321310000.0,6028832000.0,,2254102000.0,1528229000.0,,0.4062437732020073,,107309794.0,0.1065659460321249,0.4416871974322259,2.674604787183544,2.449663095287377,0.0491944861278658,0.0592857635961185,0.3918065115217647,0.3469287164907083,107060281.0,44131000.0,205.31,[],{},0.0520217505992799,9.21357952197255,13.112951304556931,0.0762604829968739,0.0753981777768394,,0.1442878818216844,0.9,18,20,0.8018827315405233,10.0,22.0,0.5974318181818181,0.5974318181818181,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,quality,garp,risk",0.60209,True,0.83335,0.8601,strong_buy,4,7,stable,0.5983,persistent,neutral,0.625,31.558589294553826
SWKS,"Skyworks Solutions, Inc.",Technology,8994276352.0,24.916666,11.645909,1.5598916,4.79,2.376,20.632,0.06171,0.0602627257799671,0.08931,-0.01,-0.449,687837504.0,8694393856.0,909100032.0,524200000.0,4086900000.0,1189600000.0,1421799936.0,38.336,7917000000.0,3077000000.0,,1323200000.0,477100000.0,,0.4115833516846509,,148700000.0,0.0719519998068402,0.4118717089516515,2.3254232164449817,5.543388086942094,0.1519641278261967,0.1449180882015621,0.5162182644941266,0.5043883476392259,159900000.0,27100000.0,59.8,[],{},0.0764750244578653,9.563737267583772,16.586024143456697,0.0602917246080645,0.0401337803380275,,0.0794989232309138,0.95,19,20,0.7657568559865537,7.0,22.0,0.5643863636363636,0.5643863636363636,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,4,5,"cheapness,dividend,garp,risk",0.6402683333333334,True,0.83335,0.85,strong_buy,4,7,stable,0.614,persistent,accumulate,0.75,39.93423163259393
PTC,PTC Inc.,Technology,14418588672.0,11.991355,14.465345,3.7353005,,1.234,35.78,0.344,0.1109230650193164,0.41575,0.217,2.689,986047232.0,15307395072.0,1319337984.0,998028000.0,2739226000.0,1381052032.0,439112000.0,33.419,6617172000.0,1383367000.0,,1237404000.0,733997000.0,,0.8375515565345831,,119536000.0,0.0589536342049601,0.8064731700016359,1.1179590497525465,0.7789769990636957,0.2070169855037771,0.3023910549973667,0.4139572010520506,0.3600621723801613,120155000.0,77019000.0,124.83,[],{},0.0683872225244099,11.60233030325609,15.337640899854511,0.0651990750422045,0.0833934113367505,,0.1855150631030929,0.9,18,20,0.8250161404332671,10.0,22.0,0.6161863636363637,0.6161863636363637,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,quality,garp,risk",0.6259283333333333,True,0.83335,0.8495,strong_buy,4,7,stable,0.6028,persistent,neutral,0.5,50.8063701777124
