ticker,model_id,model_name,passed,score,reasons,failed_criteria
MMM,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=184.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
MMM,graham_enterprising,Graham Enterprising,False,0.4,"['ROE > 8%: ROE=81.9%', 'Positive earnings growth: growth=32.8%']","['P/E >= 25', 'P/B >= 3', 'excessive leverage']"
MMM,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MMM,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
MMM,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MMM,earnings_yield,Earnings Yield,False,0.2766,['E/P=3.3% (P/E=30.1)'],['earnings yield 3.3% below 8%']
MMM,fcf_yield,FCF Yield,True,0.7133,['FCF yield=7.1%'],[]
MMM,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=184.0%'],['P/E not below 12.0']
MMM,lynch_peg,Lynch PEG,True,0.0815,"['PEG=0.92', 'growth=32.8%']",[]
MMM,neff_pegy,Neff PEGY,True,0.861,"['PEGY=0.14', 'growth=32.8%', 'yield=184.0%']",[]
MMM,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=81.9%', 'Profit margin >= 5%: margin=11.9%', 'FCF yield >= 3%: FCF yield=7.1%']","['high leverage', 'P/E >= 20']"
MMM,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=81.9%', 'margin >= 8%: margin=11.9%']","['too much debt', 'P/E too high']"
MMM,economic_moat,Economic Moat,False,0.5,"['high ROE=81.9%', 'solid ROA=8.6%']","['margins below 12%', 'leverage too high']"
MMM,high_dividend,High Dividend Yield,False,0.473,"['yield=184.0%', 'universe rank 47%']",['not in top quartile for yield']
MMM,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=184.0%', 'earnings growth: growth=32.8%']",['P/E out of range']
MMM,magic_formula,Magic Formula,True,0.6416,"['earnings yield rank 61%', 'ROIC rank 67%']",[]
MMM,acquirers_multiple,Acquirer's Multiple,False,0.5777,"['EV/EBIT=20.2', 'universe rank 58%']","['EV/EBIT 20.2 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
MMM,dreman_contrarian,Dreman Contrarian,False,0.3002,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
MMM,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'current ratio improving', 'no share dilution', 'asset turnover improving']","['F-Score 5/9 below 7', 'ROA improving', 'OCF > net income', 'leverage declining', 'gross margin improving']"
MMM,composite_value,Composite Value,False,0.5948,"['top-tier on dividend_yield (percentile 81%)', 'top-tier on fcf_yield (percentile 94%)']",[]
MMM,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=1.95', 'ratio=2.50%']",['operating cash below earnings']
MMM,financial_health,Financial Health,False,0.8,"['leverage=33.4%', 'CR=1.71', 'ratio=1.2', 'coverage=5.1x']",['high debt to equity']
AOS,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=242.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
AOS,graham_enterprising,Graham Enterprising,False,0.6,"['P/E < 25: P/E=15.9', 'Debt/equity < 100%: D/E=35%', 'ROE > 8%: ROE=28.3%']","['P/B >= 3', 'negative earnings growth']"
AOS,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
AOS,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=35%'],['P/B too high']
AOS,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
AOS,earnings_yield,Earnings Yield,False,0.5251,['E/P=6.3% (P/E=15.9)'],['earnings yield 6.3% below 8%']
AOS,fcf_yield,FCF Yield,True,0.5916,['FCF yield=5.9%'],[]
AOS,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=242.0%'],['P/E not below 12.0']
AOS,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth']
AOS,neff_pegy,Neff PEGY,True,0.9314,"['PEGY=0.07', 'growth=-10.5%', 'yield=242.0%']",[]
AOS,quality_value,Quality Value,True,1.0,"['ROE >= 12%: ROE=28.3%', 'Profit margin >= 5%: margin=13.8%', 'Debt/equity < 80%: D/E=35%', 'P/E < 20: P/E=15.9', 'FCF yield >= 3%: FCF yield=5.9%']",[]
AOS,buffett_quality,Buffett Quality,True,1.0,"['ROE >= 15%: ROE=28.3%', 'D/E < 60.0%: D/E=35%', 'margin >= 8%: margin=13.8%', 'P/E < 25.0: P/E=15.9']",[]
AOS,economic_moat,Economic Moat,True,1.0,"['high ROE=28.3%', 'solid ROA=17.4%', 'wide margin=13.8%', 'low leverage D/E=35%']",[]
AOS,high_dividend,High Dividend Yield,False,0.5892,"['yield=242.0%', 'universe rank 59%']",['not in top quartile for yield']
AOS,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=242.0%', 'reasonable P/E: P/E=15.9']",['earnings not growing']
AOS,magic_formula,Magic Formula,True,0.8846,"['earnings yield rank 87%', 'ROIC rank 90%']",[]
AOS,acquirers_multiple,Acquirer's Multiple,False,0.8329,"['EV/EBIT=12.1', 'universe rank 83%']",['EV/EBIT 12.1 above 12.0']
AOS,dreman_contrarian,Dreman Contrarian,True,0.5973,"['low P/E rank 80%', 'dividend rank 59%']",['P/B not cheap vs universe']
AOS,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'leverage declining', 'no share dilution', 'gross margin improving', 'asset turnover improving']",['current ratio improving']
AOS,composite_value,Composite Value,True,0.8465,"['top-tier on trailing_pe (percentile 94%)', 'top-tier on dividend_yield (percentile 90%)', 'top-tier on fcf_yield (percentile 90%)', 'top-tier on ev_ebitda (percentile 85%)']",[]
AOS,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=0.91', 'OCF/NI=1.13', 'ratio=-2.25%']",[]
AOS,financial_health,Financial Health,True,1.0,"['D/E=35%', 'leverage=6.1%', 'CR=1.50', 'ratio=0.6', 'coverage=53.9x']",[]
ABT,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=250.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
