ticker,model_id,model_name,passed,score,reasons,failed_criteria
MMM,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=194.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
MMM,graham_enterprising,Graham Enterprising,False,0.2,['ROE > 8%: ROE=71.5%'],"['P/E >= 25', 'P/B >= 3', 'excessive leverage', 'negative earnings growth']"
MMM,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
MMM,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
MMM,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
MMM,earnings_yield,Earnings Yield,False,0.2687,['E/P=3.2% (P/E=31.0)'],['earnings yield 3.2% below 8%']
MMM,fcf_yield,FCF Yield,False,0.2767,['FCF yield=2.8%'],['FCF yield 2.8% below 5%']
MMM,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=194.0%'],['P/E not below 12.0']
MMM,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth']
MMM,neff_pegy,Neff PEGY,True,0.799,"['PEGY=0.20', 'growth=-39.7%', 'yield=194.0%']",[]
MMM,quality_value,Quality Value,False,0.4,"['ROE >= 12%: ROE=71.5%', 'Profit margin >= 5%: margin=11.1%']","['high leverage', 'P/E >= 20', 'FCF yield below 3%']"
MMM,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=71.5%', 'margin >= 8%: margin=11.1%']","['too much debt', 'P/E too high']"
MMM,economic_moat,Economic Moat,False,0.5,"['high ROE=71.5%', 'solid ROA=8.6%']","['margins below 12%', 'leverage too high']"
MMM,high_dividend,High Dividend Yield,False,0.4412,"['yield=194.0%', 'universe rank 44%']",['not in top quartile for yield']
MMM,dividend_growth,Dividend Growth,False,0.3333,['dividend payer: yield=194.0%'],"['earnings not growing', 'P/E out of range']"
MMM,magic_formula,Magic Formula,True,0.6319,"['earnings yield rank 69%', 'ROIC rank 57%']",[]
MMM,acquirers_multiple,Acquirer's Multiple,False,0.7179,"['EV/EBIT=19.0', 'universe rank 72%']",['EV/EBIT 19.0 above 12.0']
MMM,dreman_contrarian,Dreman Contrarian,False,0.2778,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
MMM,piotroski_f,Piotroski F-Score,False,0.4444,"['F-Score=4/9', 'positive net income', 'current ratio improving', 'no share dilution', 'asset turnover improving']","['F-Score 4/9 below 7', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'leverage declining', 'gross margin improving']"
MMM,composite_value,Composite Value,False,0.4,[],[]
MMM,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=0.71', 'insufficient data — skipped']",['missing OCF']
MMM,financial_health,Financial Health,False,0.8,"['leverage=33.4%', 'CR=1.71', 'ratio=1.2', 'coverage=5.1x']",['high debt to equity']
AOS,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=239.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
AOS,graham_enterprising,Graham Enterprising,False,0.6,"['P/E < 25: P/E=16.2', 'Debt/equity < 100%: D/E=35%', 'ROE > 8%: ROE=28.3%']","['P/B >= 3', 'negative earnings growth']"
AOS,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
AOS,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=35%'],['P/B too high']
AOS,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
AOS,earnings_yield,Earnings Yield,False,0.5154,['E/P=6.2% (P/E=16.2)'],['earnings yield 6.2% below 8%']
AOS,fcf_yield,FCF Yield,True,0.593,['FCF yield=5.9%'],[]
AOS,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=239.0%'],['P/E not below 12.0']
AOS,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth']
AOS,neff_pegy,Neff PEGY,True,0.9292,"['PEGY=0.07', 'growth=-10.5%', 'yield=239.0%']",[]
AOS,quality_value,Quality Value,True,1.0,"['ROE >= 12%: ROE=28.3%', 'Profit margin >= 5%: margin=13.8%', 'Debt/equity < 80%: D/E=35%', 'P/E < 20: P/E=16.2', 'FCF yield >= 3%: FCF yield=5.9%']",[]
AOS,buffett_quality,Buffett Quality,True,1.0,"['ROE >= 15%: ROE=28.3%', 'D/E < 60.0%: D/E=35%', 'margin >= 8%: margin=13.8%', 'P/E < 25.0: P/E=16.2']",[]
AOS,economic_moat,Economic Moat,True,1.0,"['high ROE=28.3%', 'solid ROA=17.4%', 'wide margin=13.8%', 'low leverage D/E=35%']",[]
AOS,high_dividend,High Dividend Yield,False,0.5,"['yield=239.0%', 'universe rank 50%']",['not in top quartile for yield']
AOS,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=239.0%', 'reasonable P/E: P/E=16.2']",['earnings not growing']
AOS,magic_formula,Magic Formula,True,0.8275,"['earnings yield rank 77%', 'ROIC rank 89%']",[]
AOS,acquirers_multiple,Acquirer's Multiple,False,0.7949,"['EV/EBIT=12.0', 'universe rank 79%']",['EV/EBIT 12.0 above 12.0']
AOS,dreman_contrarian,Dreman Contrarian,True,0.5877,"['low P/E rank 76%', 'dividend rank 50%']",['P/B not cheap vs universe']
AOS,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'ROA improving', 'leverage declining', 'no share dilution', 'gross margin improving', 'asset turnover improving']","['F-Score 6/9 below 7', 'positive operating cash flow', 'OCF > net income', 'current ratio improving']"
AOS,composite_value,Composite Value,True,0.9,"['top-tier on trailing_pe (percentile 100%)', 'top-tier on price_to_book (percentile 100%)', 'top-tier on dividend_yield (percentile 75%)', 'top-tier on fcf_yield (percentile 75%)', 'top-tier on ev_ebitda (percentile 100%)']",[]
AOS,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=0.91', 'insufficient data — skipped']",['missing OCF']
AOS,financial_health,Financial Health,True,1.0,"['D/E=35%', 'leverage=6.1%', 'CR=1.50', 'ratio=0.6', 'coverage=53.9x']",[]
ABT,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=282.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']"
ABT,graham_enterprising,Graham Enterprising,False,0.4,"['Debt/equity < 100%: D/E=65%', 'ROE > 8%: ROE=12.3%']","['P/E >= 25', 'P/B >= 3', 'negative earnings growth']"
ABT,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ABT,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']"
ABT,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ABT,earnings_yield,Earnings Yield,False,0.3001,['E/P=3.6% (P/E=27.8)'],['earnings yield 3.6% below 8%']
ABT,fcf_yield,FCF Yield,False,0.3672,['FCF yield=3.7%'],['FCF yield 3.7% below 5%']
ABT,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=282.0%'],['P/E not below 12.0']
ABT,lynch_peg,Lynch PEG,False,0.2,[],['missing or negative earnings growth']
ABT,neff_pegy,Neff PEGY,True,0.8941,"['PEGY=0.11', 'growth=-19.7%', 'yield=282.0%']",[]
ABT,quality_value,Quality Value,True,0.8,"['ROE >= 12%: ROE=12.3%', 'Profit margin >= 5%: margin=13.9%', 'Debt/equity < 80%: D/E=65%', 'FCF yield >= 3%: FCF yield=3.7%']",['P/E >= 20']
