ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label,signal_since,timing_signal,timing_score,rsi_14
FIS,"Fidelity National Information Services, Inc.",Technology,19713769472.0,5.858679,5.6914496,1.2271162,4.61,0.535,132.51,0.22348,0.0114070711896798,0.27648002,0.291,,2653125120.0,40184025088.0,3524000000.0,1759000000.0,10677000000.0,21255999488.0,744000000.0,31.081,33488000000.0,4488000000.0,,7616000000.0,382000000.0,2816000000.0,0.3686428772127001,,514000000.0,0.0429197253137579,0.375629505282907,0.5892857142857143,0.8510009845749918,0.398082895365504,0.3416114136869524,0.3188306258958432,0.299757281553398,531000000.0,391000000.0,38.14,[],{},0.1345823346351039,11.402958311010217,22.84481244343377,0.043773613921152,0.170686941544331,,0.0679885590599876,1.0,20,20,0.91615011129509,10.0,22.0,0.5780954545454546,0.5780954545454546,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,quality,dividend,risk",0.5483966666666666,True,0.7,0.9654,strong_buy,4,14,stable,0.7526,persistent,2026-07-25,neutral,0.5,37.588032268662054
HPQ,HP Inc.,Technology,31995543552.0,13.5419855,11.306673,-347.84314,3.38,0.788,,,0.0605472958414134,0.04143,0.125,-0.113,3389874944.0,38165544960.0,4636000256.0,3624000000.0,55295000000.0,10339000320.0,4168999936.0,-0.102,41769000000.0,22453000000.0,,29258000000.0,2529000000.0,3697000000.0,0.2060222443258884,,921149000.0,0.0695331880027061,0.2206538583618066,0.7674140406042792,0.7236727437515251,0.260528142881084,0.273096294069007,1.3238286767698533,1.3420281139592574,938989000.0,555000000.0,35.48,[],{},0.1059483467905674,8.232429433239444,10.531331390728475,0.0949547557567484,0.0738444152077994,,0.2896650947166493,0.9,18,20,0.9527078773648384,9.0,22.0,0.6104954545454545,0.6104954545454545,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,4,5,"cheapness,dividend,garp,risk",0.6195883333333334,True,0.8,0.9516,strong_buy,4,14,stable,0.6856,persistent,2026-07-25,neutral,0.375,71.7865803796048
CMCSA,Comcast Corporation,Communication Services,89425649664.0,8.076923,6.951283,0.9956145,5.24,0.796,100.474,0.114879996,0.073351893218306,0.08966,-0.012,-0.668,12697624576.0,172337643520.0,34072999936.0,20670000000.0,123707000000.0,90381000704.0,7661000192.0,25.311,272631000000.0,29567000000.0,,33524000000.0,19998000000.0,33643000000.0,0.7174695045551182,,3604212627.0,0.0608239328953349,0.7007540551680662,0.8819651592888677,0.6771178090497966,0.362897102677245,0.3722348062251372,0.4537525079686462,0.4647854521413465,3787746392.0,4409000000.0,25.2,[],{},0.14199085635619,5.057894633396098,8.337573464925011,0.1199389731565014,0.1238095249886621,,0.0864466535902336,1.0,20,20,0.8716666666666666,13.0,22.0,0.7144090909090909,0.7144090909090909,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6954883333333333,True,0.8,0.9275,strong_buy,4,9,stable,0.8996,persistent,2026-07-26,neutral,0.5,44.771419571032744
IT,"Gartner, Inc.",Technology,11340923904.0,16.150179,10.978263,-69.12625,,0.88,,1.13581,0.0901910851658545,0.11996,-0.006,0.331,1052553024.0,13181714432.0,1383901056.0,1175711000.0,6497226000.0,3329496064.0,1488706048.0,-2.598,8085400000.0,4066337000.0,,4072092000.0,729231000.0,1290365000.0,0.6839304958762401,,70849298.0,0.1468966993572452,0.677215679648263,0.9985867215180796,1.0573227721934102,0.4140735152249734,0.3397911882016307,0.8035750859574047,0.7343471119156204,77379853.0,125277000.0,179.59,[],{},0.0928101654600432,9.525041096579669,11.21169609878618,0.0891925709713326,0.0619188183610844,,0.2929530950527594,0.9,18,20,0.9213650846496452,10.0,22.0,0.5714772727272727,0.5714772727272727,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,quality,garp,risk",0.531665,True,0.8,0.9254,strong_buy,4,9,stable,0.6648,persistent,2026-07-26,neutral,0.5,49.25010365964821
CTSH,Cognizant Technology Solutions Corporation,Technology,28380000256.0,12.875537,9.493431,1.8752344,2.2,2.182,14.479,0.14924,0.107771119273149,0.10258,0.045,0.038,2215500032.0,28069652480.0,4036000000.0,3327000000.0,21108000000.0,2094000000.0,1051000000.0,31.996,20692000000.0,7818000000.0,,3659000000.0,2230000000.0,2883000000.0,0.337170740951298,,479000000.0,0.112190724231193,0.3434333198216457,2.1366493577480186,2.093165969316597,0.0556736903150976,0.0741260142241811,1.0201043881693408,0.9884804167084044,495000000.0,37000000.0,60.0,[],{},0.07806553953542,6.954819742319128,8.43692590321611,0.1185265831976556,0.0776666635341112,,0.1953267187224799,1.0,20,20,0.8482799609798111,12.0,22.0,0.7117227272727272,0.7117227272727272,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7382916666666667,True,1.0,0.91,strong_buy,4,21,stable,0.8791,persistent,2026-07-16,neutral,0.5,52.56900204555
FSLR,"First Solar, Inc.",Technology,22464409600.0,12.8871765,9.021346,2.176693,,2.518,1.88,0.18509,0.1147206243229832,0.32465,-0.037,0.233,1598684800.0,20931454976.0,2385900032.0,1596864000.0,5219376000.0,194010000.0,1726963968.0,96.031,13321310000.0,6028832000.0,,2254102000.0,1528229000.0,2057105000.0,0.4062437732020073,,107309794.0,0.1065659460321249,0.4416871974322259,2.674604787183544,2.449663095287377,0.0491944861278658,0.0592857635961185,0.3918065115217647,0.3469287164907083,107060281.0,44131000.0,209.03,[],{},0.0711652266169505,8.772980718078971,13.107850747465031,0.0762901576517716,0.0775965161957702,,0.1442878818216844,0.95,19,20,0.8396301623581555,12.0,22.0,0.6182409090909091,0.6182409090909091,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,4,5,"cheapness,quality,garp,risk",0.615785,True,1.0,0.9081,strong_buy,4,8,stable,0.6641,persistent,2026-08-02,neutral,0.625,47.06455806061167
DVA,DaVita Inc.,Healthcare,11652787200.0,15.385593,10.524406,-15.175959,,1.467,1241.986,0.88475,0.0427230320095939,0.060489997,0.052,0.558,1042460032.0,26145021952.0,2826204928.0,2010615000.0,13643069000.0,13406474240.0,688876992.0,-11.963,17480103000.0,4058003000.0,,3141634000.0,746803000.0,1886500000.0,0.3224782488456226,,68549000.0,0.0541699440240093,0.3290556394380264,1.2916854732282628,1.2598572009914542,0.7365134518944196,0.6980994451460053,0.7804913392100722,0.7414145965223102,80536000.0,579926000.0,181.55,[],{},0.0894601449514155,9.250929291423272,13.003494926676664,0.0769024024417082,0.0649958698374511,,0.1402252220930979,0.95,19,20,0.9065772633183604,8.0,22.0,0.5377500000000001,0.5377500000000001,0.3636363636363636,0.0,1.0,0.3636363636363636,22.0,4,5,"cheapness,quality,garp,risk",0.5036483333333333,True,0.7,0.9026,strong_buy,4,7,stable,0.6875,persistent,2026-08-16,neutral,0.625,42.72595261511643
ACN,Accenture plc,Technology,112536141824.0,14.688498,12.529091,3.5283284,3.55,1.339,25.035,0.24406,0.1174163941262878,0.10656,0.056,0.09,12089380864.0,112370507776.0,12943767552.0,10840988000.0,69672977000.0,8388769792.0,10171567104.0,52.121,65394897000.0,28900689000.0,,20352097000.0,7678433000.0,11474399000.0,0.319139528084181,,621855922.0,0.1298852151124028,0.3260935295334426,1.4200349477501015,1.099159011741437,0.1251300388163315,0.0736702112871576,1.0654191717742134,1.1602668029598535,625280287.0,228555000.0,183.9,[],{},0.1074266512789028,8.681437404107054,10.365338267692945,0.0964753849970179,0.0680804803867625,,0.2406819291873507,1.0,20,20,0.859182631671956,13.0,22.0,0.6969590909090909,0.6969590909090909,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7637716666666667,True,1.0,0.9019,strong_buy,4,24,stable,0.8805,persistent,2026-07-16,neutral,0.5,55.24059464037866
MAS,Masco Corporation,Industrials,13511281664.0,15.788017,14.703452,-37.017826,1.87,1.865,,58.625,0.1557392809075178,0.11614,-0.029,0.245,897124992.0,16703283200.0,1508000000.0,1253000000.0,7562000000.0,3492999936.0,548000000.0,-1.851,5201000000.0,2840000000.0,,1573000000.0,810000000.0,1022000000.0,0.3542713567839196,,204300000.0,0.1638755980861244,0.3616504854368932,1.8054672600127144,1.75,0.6181503557008268,0.6407496012759171,1.4539511632378388,1.5606060606060606,212500000.0,101000000.0,68.52,[],{},0.0663982155290519,11.07644774535809,13.330633040702317,0.075015192222808,0.0633391767946538,,0.3453693495038589,0.95,19,20,0.9136825618021748,11.0,22.0,0.6565318181818183,0.6565318181818183,0.5,0.0,1.0,0.5,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6959516666666667,True,0.8,0.896,strong_buy,4,9,stable,0.8596,persistent,2026-07-26,neutral,0.5,37.482047929780954
SWK,"Stanley Black & Decker, Inc.",Industrials,13476724736.0,21.819069,13.980492,1.5042561,3.77,1.432,58.172,0.06886,0.0189185499701087,0.040689997,0.004,2.478,1419049984.0,18095824896.0,1791000064.0,1255400000.0,15130400000.0,5211500032.0,592400000.0,59.325,21243700000.0,5979000000.0,,5245700000.0,401900000.0,971200000.0,0.3032504097710569,,155036411.0,0.0134697856642668,0.2937972236865225,1.1397906857044815,1.2970977648518376,0.2822860424502323,0.2851219054506176,0.7122299787701766,0.7032711028930518,154372933.0,516300000.0,89.24,[],{},0.1052963544034799,10.103754466420837,14.414389753066752,0.069375118692572,0.0458314697111962,,0.0784723090386298,1.0,20,20,0.8061707555537793,10.0,22.0,0.6014818181818181,0.6014818181818181,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7398483333333333,True,0.9,0.8951,strong_buy,4,14,stable,0.8506,persistent,2026-07-25,neutral,0.5,34.80020455460628
