ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label,signal_since,timing_signal,timing_score,rsi_14
FIS,"Fidelity National Information Services, Inc.",Technology,19689652224.0,5.8648233,5.697419,1.2284032,4.61,0.535,132.51,0.22348,0.0114070711896798,0.27648002,0.291,,2653125120.0,40204652544.0,3524000000.0,1759000000.0,10677000000.0,21255999488.0,744000000.0,31.081,33488000000.0,4488000000.0,,7616000000.0,382000000.0,2816000000.0,0.3686428772127001,,514000000.0,0.0429197253137579,0.375629505282907,0.5892857142857143,0.8510009845749918,0.398082895365504,0.3416114136869524,0.3188306258958432,0.299757281553398,531000000.0,391000000.0,38.18,[],{},0.1347471803877809,11.408811732122588,22.85653925184764,0.043751155368771,0.1705081208499495,,0.0679885590599876,1.0,20,20,0.9160066804287677,10.0,22.0,0.578368181818182,0.578368181818182,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,quality,dividend,risk",0.5484966666666666,True,0.7,0.9653,strong_buy,4,16,stable,0.7525,persistent,2026-07-25,neutral,0.5,34.521335236328895
HPQ,HP Inc.,Technology,30678929408.0,12.984734,10.841404,-333.52942,3.38,0.788,,,0.0605472958414134,0.04143,0.125,-0.113,3389874944.0,36848926720.0,4636000256.0,3624000000.0,55295000000.0,10339000320.0,4168999936.0,-0.102,41769000000.0,22453000000.0,,29258000000.0,2529000000.0,3697000000.0,0.2060222443258884,,921149000.0,0.0695331880027061,0.2206538583618066,0.7674140406042792,0.7236727437515251,0.260528142881084,0.273096294069007,1.3238286767698533,1.3420281139592574,938989000.0,555000000.0,34.02,[],{},0.1104952164046519,7.948430691372248,10.168026136865342,0.0983475048686574,0.0770135144855489,,0.2896650947166493,0.9,18,20,0.9622439640986048,10.0,22.0,0.6360454545454546,0.6360454545454546,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,dividend,garp,risk",0.6291066666666667,True,0.8,0.9602,strong_buy,4,16,stable,0.6921,persistent,2026-07-25,neutral,0.375,63.017740066863745
CMCSA,Comcast Corporation,Communication Services,88290074624.0,7.974359,6.8630123,0.9829718,5.24,0.796,100.474,0.114879996,0.073351893218306,0.08966,-0.012,-0.668,12697624576.0,171202084864.0,34072999936.0,20670000000.0,123707000000.0,90381000704.0,7661000192.0,25.311,272631000000.0,29567000000.0,,33524000000.0,19998000000.0,33643000000.0,0.7174695045551182,,3604212627.0,0.0608239328953349,0.7007540551680662,0.8819651592888677,0.6771178090497966,0.362897102677245,0.3722348062251372,0.4537525079686462,0.4647854521413465,3787746392.0,4409000000.0,24.88,[],{},0.1438171236129909,5.024567404853471,8.282635939235607,0.1207345110103062,0.1254019288572285,,0.0864466535902336,1.0,20,20,0.8716666666666666,13.0,22.0,0.7146545454545454,0.7146545454545454,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6956033333333334,True,0.8,0.9275,strong_buy,4,11,stable,0.8996,persistent,2026-07-26,neutral,0.5,39.11737295680019
FSLR,"First Solar, Inc.",Technology,22250545152.0,12.764488,8.935461,2.1559703,,2.518,1.88,0.18509,0.1147206243229832,0.32465,-0.037,0.233,1598684800.0,20717590528.0,2385900032.0,1596864000.0,5219376000.0,194010000.0,1726963968.0,96.031,13321310000.0,6028832000.0,,2254102000.0,1528229000.0,2057105000.0,0.4062437732020073,,107309794.0,0.1065659460321249,0.4416871974322259,2.674604787183544,2.449663095287377,0.0491944861278658,0.0592857635961185,0.3918065115217647,0.3469287164907083,107060281.0,44131000.0,207.04,[],{},0.0718492418535777,8.683343916397584,12.973922969019275,0.0770776890218881,0.0783423510602227,,0.1442878818216844,0.95,19,20,0.8550931971927943,12.0,22.0,0.6202863636363636,0.6202863636363636,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,4,5,"cheapness,quality,garp,risk",0.6169766666666667,True,1.0,0.9245,strong_buy,4,10,stable,0.6762,persistent,2026-08-02,neutral,0.625,42.309074983832005
IT,"Gartner, Inc.",Technology,12444769280.0,17.722122,12.046808,-75.85451,,0.88,,1.13581,0.0901910851658545,0.11996,-0.006,0.331,1052553024.0,14285558784.0,1383901056.0,1175711000.0,6497226000.0,3329496064.0,1488706048.0,-2.598,8085400000.0,4066337000.0,,4072092000.0,729231000.0,1290365000.0,0.6839304958762401,,70849298.0,0.1468966993572452,0.677215679648263,0.9985867215180796,1.0573227721934102,0.4140735152249734,0.3397911882016307,0.8035750859574047,0.7343471119156204,77379853.0,125277000.0,197.07,[],{},0.0845779459882441,10.32267351922593,12.15056998190882,0.0823006658526238,0.0564266513908436,,0.2929530950527594,0.9,18,20,0.9112005547591524,8.0,22.0,0.5603272727272728,0.5603272727272728,0.3636363636363636,0.0,1.0,0.3636363636363636,22.0,4,5,"cheapness,quality,garp,risk",0.5236183333333333,True,0.8,0.9146,strong_buy,4,11,stable,0.6573,persistent,2026-07-26,neutral,0.375,58.14479762424661
CTSH,Cognizant Technology Solutions Corporation,Technology,28873474048.0,13.755365,10.142148,2.0033753,2.2,2.182,14.479,0.14924,0.107771119273149,0.10258,0.045,0.038,2215500032.0,29916473344.0,4036000000.0,3327000000.0,21108000000.0,2094000000.0,1051000000.0,31.996,20692000000.0,7818000000.0,,3659000000.0,2230000000.0,2883000000.0,0.337170740951298,,479000000.0,0.112190724231193,0.3434333198216457,2.1366493577480186,2.093165969316597,0.0556736903150976,0.0741260142241811,1.0201043881693408,0.9884804167084044,495000000.0,37000000.0,64.1,[],{},0.0767313288424142,7.412406675916749,8.992026854223024,0.1112096322900058,0.0726989069355847,,0.1953267187224799,1.0,20,20,0.8419350044340512,12.0,22.0,0.7071818181818181,0.7071818181818181,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7362933333333334,True,1.0,0.9037,strong_buy,4,23,stable,0.8728,persistent,2026-07-16,neutral,0.375,59.80910805031501
SWK,"Stanley Black & Decker, Inc.",Industrials,13423868928.0,21.733496,13.933454,1.4983565,3.77,1.432,58.172,0.06886,0.0189185499701087,0.040689997,0.004,2.478,1419049984.0,18042970112.0,1791000064.0,1255400000.0,15130400000.0,5211500032.0,592400000.0,59.325,21243700000.0,5979000000.0,,5245700000.0,401900000.0,971200000.0,0.3032504097710569,,155036411.0,0.0134697856642668,0.2937972236865225,1.1397906857044815,1.2970977648518376,0.2822860424502323,0.2851219054506176,0.7122299787701766,0.7032711028930518,154372933.0,516300000.0,88.89,[],{},0.1057109534971764,10.074243141958927,14.372287806276884,0.0695783450400474,0.046011925554913,,0.0784723090386298,1.0,20,20,0.8094602292379897,10.0,22.0,0.6139136363636365,0.6139136363636365,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7446566666666666,True,0.9,0.8984,strong_buy,4,16,stable,0.8539,persistent,2026-07-25,neutral,0.625,33.59285457396744
ACN,Accenture plc,Technology,119328702464.0,15.575079,13.287923,3.7412944,3.55,1.339,25.035,0.24406,0.1174163941262878,0.10656,0.056,0.09,12089380864.0,112370507776.0,12943767552.0,10840988000.0,69672977000.0,8388769792.0,10171567104.0,52.121,65394897000.0,28900689000.0,,20352097000.0,7678433000.0,11474399000.0,0.319139528084181,,621855922.0,0.1298852151124028,0.3260935295334426,1.4200349477501015,1.099159011741437,0.1251300388163315,0.0736702112871576,1.0654191717742134,1.1602668029598535,625280287.0,228555000.0,195.0,[],{},0.1013115923861421,8.681437404107054,10.365338267692945,0.0964753849970179,0.0642051318006155,,0.2406819291873507,1.0,20,20,0.853818317271497,13.0,22.0,0.6829727272727273,0.6829727272727273,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7584433333333334,True,1.0,0.8966,strong_buy,4,26,stable,0.8752,persistent,2026-07-16,neutral,0.375,61.72051959236721
MAS,Masco Corporation,Industrials,13686779904.0,15.993088,14.894435,-37.498653,1.87,1.865,,58.625,0.1557392809075178,0.11614,-0.029,0.245,897124992.0,16878779392.0,1508000000.0,1253000000.0,7562000000.0,3492999936.0,548000000.0,-1.851,5201000000.0,2840000000.0,,1573000000.0,810000000.0,1022000000.0,0.3542713567839196,,204300000.0,0.1638755980861244,0.3616504854368932,1.8054672600127144,1.75,0.6181503557008268,0.6407496012759171,1.4539511632378388,1.5606060606060606,212500000.0,101000000.0,69.41,[],{},0.0655468268133553,11.192824530503978,13.470693848363927,0.0742352258359323,0.062527011669041,,0.3453693495038589,0.95,19,20,0.9076533620905668,11.0,22.0,0.655059090909091,0.655059090909091,0.5,0.0,1.0,0.5,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6946283333333334,True,0.8,0.89,strong_buy,4,11,stable,0.8539,persistent,2026-07-26,neutral,0.625,39.513858861349966
LULU,lululemon athletica inc.,Consumer Cyclical,11104216064.0,8.255144,11.417267,2.3379953,,2.19,44.689,0.30898002,0.1867365485743151,0.12782,-0.043,-0.059,1148515840.0,11855605760.0,2383926016.0,2210615000.0,11102600000.0,2141127040.0,1389736960.0,42.9,8456743000.0,4262701000.0,,1887548000.0,1579183000.0,1602477000.0,0.566005440167168,,116495961.0,0.2386618848782869,0.5922493744407651,2.258327205453848,2.1636426890189875,0.2126635514405487,0.2072511485814302,1.3128695054348938,1.3925712704444335,121281961.0,,100.3,[],{},0.1034306099035214,4.973143327615751,5.363035064902753,0.1864615815295126,0.1211365907124091,,0.3365123123913965,0.95,19,20,0.8319400111465775,12.0,22.0,0.6708409090909091,0.6708409090909091,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,3,5,"cheapness,quality,risk",0.5756033333333332,True,1.0,0.89,strong_buy,4,23,stable,0.4908,persistent,2026-07-16,neutral,0.625,34.29721128005448
