ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
MMM,graham_defensive,Graham Defensive,False,0.25,['Dividend payer: yield=185.00%'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2']",
MMM,graham_enterprising,Graham Enterprising,False,0.4,"['ROE > 8%: ROE=81.9%', 'Positive earnings growth: growth=32.8%']","['P/E >= 25', 'P/B >= 3', 'excessive leverage']",
MMM,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
MMM,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']",
MMM,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
MMM,earnings_yield,Earnings Yield,False,0.2783,['E/P=3.3% (P/E=29.9)'],['earnings yield 3.3% below 8%'],
MMM,fcf_yield,FCF Yield,True,0.7316,['FCF yield=7.3%'],[],
MMM,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=185.0%'],['P/E not below 12.0'],
MMM,lynch_peg,Lynch PEG,True,0.0869,"['PEG=0.91', 'growth=32.8%']",[],
MMM,neff_pegy,Neff PEGY,True,0.8625,"['PEGY=0.14', 'growth=32.8%', 'yield=185.0%']",[],
MMM,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=81.9%', 'Profit margin >= 5%: margin=11.9%', 'FCF yield >= 3%: FCF yield=7.3%']","['high leverage', 'P/E >= 20']",
MMM,buffett_quality,Buffett Quality,False,0.5,"['ROE >= 15%: ROE=81.9%', 'margin >= 8%: margin=11.9%']","['too much debt', 'P/E too high']",
MMM,economic_moat,Economic Moat,False,0.5,"['high ROE=81.9%', 'solid ROA=8.6%']","['margins below 12%', 'leverage too high']",
MMM,high_dividend,High Dividend Yield,False,0.504,"['yield=185.0%', 'universe rank 50%']",['not in top quartile for yield'],
MMM,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=185.0%', 'earnings growth: growth=32.8%']",['P/E out of range'],
MMM,magic_formula,Magic Formula,True,0.6485,"['earnings yield rank 64%', 'ROIC rank 66%']",[],
MMM,acquirers_multiple,Acquirer's Multiple,False,0.6081,"['EV/EBIT=19.8', 'universe rank 61%']",['EV/EBIT 19.8 above 12.0'],
MMM,dreman_contrarian,Dreman Contrarian,False,0.3051,['dividend rank 50%'],"['P/E not in bottom quartile', 'P/B not cheap vs universe']",
MMM,piotroski_f,Piotroski F-Score,False,0.5556,"['F-Score=5/9', 'positive net income', 'positive operating cash flow', 'current ratio improving', 'no share dilution', 'asset turnover improving']","['F-Score 5/9 below 7', 'ROA improving', 'OCF > net income', 'leverage declining', 'gross margin improving']","{'f_score': 5, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': False}, {'name': 'OCF > net income', 'passed': False}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': True}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': False}, {'name': 'asset turnover improving', 'passed': True}]}"
