ticker,model_id,model_name,passed,score,reasons,failed_criteria
ABDP.L,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=2.00', 'Dividend payer: yield=92.00%']","['no positive trailing P/E', 'valuation too rich on P/B or P/E×P/B']"
ABDP.L,graham_enterprising,Graham Enterprising,False,0.4,"['P/B < 3: P/B=1.87', 'Debt/equity < 100%: D/E=3%']","['missing P/E', 'ROE <= 8%', 'negative earnings growth']"
ABDP.L,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ABDP.L,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=3%'],['P/B too high']
ABDP.L,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
ABDP.L,earnings_yield,Earnings Yield,False,1.0,['E/P=nan% (P/E=nan)'],['earnings yield nan% below 8%']
ABDP.L,fcf_yield,FCF Yield,True,0.5104,['FCF yield=5.1%'],[]
ABDP.L,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=92.0%'],['P/E not below 12.0']
ABDP.L,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[]
ABDP.L,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=92.0%']",['PEGY nan >= 1.0']
ABDP.L,quality_value,Quality Value,False,0.4,"['Debt/equity < 80%: D/E=3%', 'FCF yield >= 3%: FCF yield=5.1%']","['ROE below 12%', 'thin margins', 'missing P/E']"
ABDP.L,buffett_quality,Buffett Quality,False,0.25,['D/E < 60.0%: D/E=3%'],"['ROE too low', 'thin margins', 'missing P/E']"
ABDP.L,economic_moat,Economic Moat,False,0.25,['low leverage D/E=3%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']"
ABDP.L,high_dividend,High Dividend Yield,False,0.0698,"['yield=92.0%', 'universe rank 7%']","['not in top quartile for yield', 'no positive earnings']"
ABDP.L,dividend_growth,Dividend Growth,False,0.3333,['dividend payer: yield=92.0%'],"['earnings not growing', 'P/E out of range']"
ABDP.L,magic_formula,Magic Formula,True,0.764,"['earnings yield rank 85%', 'ROIC rank 67%']",[]
ABDP.L,acquirers_multiple,Acquirer's Multiple,True,0.625,"['EV/EBIT=8.4', 'universe rank 62%']",[]
ABDP.L,dreman_contrarian,Dreman Contrarian,False,0.2366,[],"['P/B not cheap vs universe', 'dividend yield below median']"
ABDP.L,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'ROA improving', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving']","['F-Score 6/9 below 7', 'positive operating cash flow', 'OCF > net income', 'asset turnover improving']"
ABDP.L,composite_value,Composite Value,False,0.0917,[],['missing trailing_pe']
ABDP.L,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=1.00', 'insufficient data — skipped']",['missing OCF']
ABDP.L,financial_health,Financial Health,True,1.0,"['D/E=3%', 'leverage=1.7%', 'CR=2.21', 'ratio=-6.7', 'coverage=58.2x']",[]
AMS.L,graham_defensive,Graham Defensive,False,0.5,"['Current ratio >= 2: CR=2.79', 'Dividend payer: yield=103.00%']","['P/E >= 15', 'valuation too rich on P/B or P/E×P/B']"
AMS.L,graham_enterprising,Graham Enterprising,False,0.6,"['P/B < 3: P/B=2.32', 'Debt/equity < 100%: D/E=31%', 'Positive earnings growth: growth=26.7%']","['P/E >= 25', 'ROE <= 8%']"
AMS.L,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
AMS.L,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=31%'],['P/B too high']
AMS.L,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']"
AMS.L,earnings_yield,Earnings Yield,False,0.1493,['E/P=1.8% (P/E=55.8)'],['earnings yield 1.8% below 8%']
AMS.L,fcf_yield,FCF Yield,False,0.1854,['FCF yield=1.9%'],['FCF yield 1.9% below 5%']
AMS.L,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=103.0%'],['P/E not below 12.0']
AMS.L,lynch_peg,Lynch PEG,False,0.0,"['PEG=2.09', 'growth=26.7%']",['PEG 2.09 >= 1.0']
AMS.L,neff_pegy,Neff PEGY,True,0.5698,"['PEGY=0.43', 'growth=26.7%', 'yield=103.0%']",[]
AMS.L,quality_value,Quality Value,False,0.2,['Debt/equity < 80%: D/E=31%'],"['ROE below 12%', 'thin margins', 'P/E >= 20', 'FCF yield below 3%']"
AMS.L,buffett_quality,Buffett Quality,False,0.25,['D/E < 60.0%: D/E=31%'],"['ROE too low', 'thin margins', 'P/E too high']"
AMS.L,economic_moat,Economic Moat,False,0.25,['low leverage D/E=31%'],"['ROE below 18%', 'ROA below 8%', 'margins below 12%']"
AMS.L,high_dividend,High Dividend Yield,False,0.093,"['yield=103.0%', 'universe rank 9%']",['not in top quartile for yield']
AMS.L,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=103.0%', 'earnings growth: growth=26.7%']",['P/E out of range']
AMS.L,magic_formula,Magic Formula,False,0.4905,['ROIC rank 54%'],['below top half on combined Magic Formula rank']
AMS.L,acquirers_multiple,Acquirer's Multiple,False,0.2083,"['EV/EBIT=23.4', 'universe rank 21%']","['EV/EBIT 23.4 above 12.0', 'not in top 40% cheapest on EV/EBIT']"
AMS.L,dreman_contrarian,Dreman Contrarian,False,0.1946,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe', 'dividend yield below median']"
AMS.L,piotroski_f,Piotroski F-Score,False,0.6667,"['F-Score=6/9', 'positive net income', 'ROA improving', 'leverage declining', 'no share dilution', 'gross margin improving', 'asset turnover improving']","['F-Score 6/9 below 7', 'positive operating cash flow', 'OCF > net income', 'current ratio improving']"
AMS.L,composite_value,Composite Value,False,0.425,[],[]
AMS.L,earnings_quality,Earnings Quality,False,0.6667,"['FCF/NI=1.13', 'insufficient data — skipped']",['missing OCF']
AMS.L,financial_health,Financial Health,True,1.0,"['D/E=31%', 'leverage=20.7%', 'CR=2.79', 'ratio=1.7', 'coverage=5.9x']",[]
ASY.L,graham_defensive,Graham Defensive,False,0.75,"['P/E < 15: P/E=13.1', 'Current ratio >= 2: CR=2.61', 'Dividend payer: yield=458.00%']",['valuation too rich on P/B or P/E×P/B']
ASY.L,graham_enterprising,Graham Enterprising,False,0.8,"['P/E < 25: P/E=13.1', 'Debt/equity < 100%: D/E=28%', 'ROE > 8%: ROE=36.3%', 'Positive earnings growth: growth=9.5%']",['P/B >= 3']
ASY.L,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)']
ASY.L,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=28%'],['P/B too high']
ASY.L,deep_value,Deep Value,False,0.5,['EV/EBITDA=7.6'],['P/B not below 1.0']
ASY.L,earnings_yield,Earnings Yield,False,0.6342,['E/P=7.6% (P/E=13.1)'],['earnings yield 7.6% below 8%']
ASY.L,fcf_yield,FCF Yield,True,0.6377,['FCF yield=6.4%'],[]
ASY.L,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=458.0%'],['P/E not below 12.0']
ASY.L,lynch_peg,Lynch PEG,False,0.0,"['PEG=1.38', 'growth=9.5%']",['PEG 1.38 >= 1.0']
ASY.L,neff_pegy,Neff PEGY,True,0.9719,"['PEGY=0.03', 'growth=9.5%', 'yield=458.0%']",[]
ASY.L,quality_value,Quality Value,True,1.0,"['ROE >= 12%: ROE=36.3%', 'Profit margin >= 5%: margin=23.6%', 'Debt/equity < 80%: D/E=28%', 'P/E < 20: P/E=13.1', 'FCF yield >= 3%: FCF yield=6.4%']",[]
ASY.L,buffett_quality,Buffett Quality,True,1.0,"['ROE >= 15%: ROE=36.3%', 'D/E < 60.0%: D/E=28%', 'margin >= 8%: margin=23.6%', 'P/E < 25.0: P/E=13.1']",[]
ASY.L,economic_moat,Economic Moat,True,1.0,"['high ROE=36.3%', 'solid ROA=20.7%', 'wide margin=23.6%', 'low leverage D/E=28%']",[]
ASY.L,high_dividend,High Dividend Yield,False,0.7209,"['yield=458.0%', 'universe rank 72%']",['not in top quartile for yield']
ASY.L,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=458.0%', 'earnings growth: growth=9.5%', 'reasonable P/E: P/E=13.1']",[]
