ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
ABN.AS,graham_defensive,Graham Defensive,False,0.75,"['P/E < 15: P/E=14.9', 'P/B < 1.5 or P/E×P/B < 22.5: P/B=1.24', 'Dividend payer: yield=333.00%']",['current ratio < 2'],
ABN.AS,graham_enterprising,Graham Enterprising,True,0.8,"['P/E < 25: P/E=14.9', 'P/B < 3: P/B=1.24', 'ROE > 8%: ROE=9.1%', 'Positive earnings growth: growth=32.3%']",['excessive leverage'],
ABN.AS,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
ABN.AS,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']",
ABN.AS,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
ABN.AS,earnings_yield,Earnings Yield,False,0.5592,['E/P=6.7% (P/E=14.9)'],['earnings yield 6.7% below 8%'],
ABN.AS,fcf_yield,FCF Yield,False,1.0,['FCF yield=nan%'],['FCF yield nan% below 5%'],
ABN.AS,low_pe_high_yield,Low P/E + High Yield,False,0.5,['yield=333.0%'],['P/E not below 12.0'],
ABN.AS,lynch_peg,Lynch PEG,True,0.5386,"['PEG=0.46', 'growth=32.3%']",[],
ABN.AS,neff_pegy,Neff PEGY,True,0.9592,"['PEGY=0.04', 'growth=32.3%', 'yield=333.0%']",[],
ABN.AS,quality_value,Quality Value,False,0.4,"['Profit margin >= 5%: margin=27.7%', 'P/E < 20: P/E=14.9']","['ROE below 12%', 'high leverage', 'FCF yield below 3%']",
ABN.AS,buffett_quality,Buffett Quality,False,0.5,"['margin >= 8%: margin=27.7%', 'P/E < 25.0: P/E=14.9']","['ROE too low', 'too much debt']",
ABN.AS,economic_moat,Economic Moat,False,0.25,['wide margin=27.7%'],"['ROE below 18%', 'ROA below 8%', 'leverage too high']",
ABN.AS,high_dividend,High Dividend Yield,False,0.4583,"['yield=333.0%', 'universe rank 46%']",['not in top quartile for yield'],
ABN.AS,dividend_growth,Dividend Growth,True,1.0,"['dividend payer: yield=333.0%', 'earnings growth: growth=32.3%', 'reasonable P/E: P/E=14.9']",[],
ABN.AS,magic_formula,Magic Formula,False,0.0,[],['missing EBIT/EV or ROIC inputs'],
