ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
ADBE,graham_defensive,Graham Defensive,False,0.0,[],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']",
ADBE,graham_enterprising,Graham Enterprising,False,0.8,"['P/E < 25: P/E=15.1', 'Debt/equity < 100%: D/E=61%', 'ROE > 8%: ROE=63.0%', 'Positive earnings growth: growth=7.9%']",['P/B >= 3'],
ADBE,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
ADBE,schloss,Schloss Low P/B,False,0.0,[],"['P/B too high', 'too much leverage']",
ADBE,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
ADBE,earnings_yield,Earnings Yield,False,0.5517,['E/P=6.6% (P/E=15.1)'],['earnings yield 6.6% below 8%'],
ADBE,fcf_yield,FCF Yield,True,0.8784,['FCF yield=8.8%'],[],
ADBE,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']",
ADBE,lynch_peg,Lynch PEG,False,0.0,"['PEG=1.91', 'growth=7.9%']",['PEG 1.91 >= 1.0'],
ADBE,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=7.9%', 'yield=nan%']",['PEGY nan >= 1.0'],
ADBE,quality_value,Quality Value,True,1.0,"['ROE >= 12%: ROE=63.0%', 'Profit margin >= 5%: margin=28.7%', 'Debt/equity < 80%: D/E=61%', 'P/E < 20: P/E=15.1', 'FCF yield >= 3%: FCF yield=8.8%']",[],
ADBE,buffett_quality,Buffett Quality,True,0.75,"['ROE >= 15%: ROE=63.0%', 'margin >= 8%: margin=28.7%', 'P/E < 25.0: P/E=15.1']",['too much debt'],
ADBE,economic_moat,Economic Moat,True,0.75,"['high ROE=63.0%', 'solid ROA=24.2%', 'wide margin=28.7%']",['leverage too high'],
ADBE,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield'],
ADBE,dividend_growth,Dividend Growth,False,0.6667,"['earnings growth: growth=7.9%', 'reasonable P/E: P/E=15.1']",['yield too low'],
ADBE,magic_formula,Magic Formula,True,0.9417,"['earnings yield rank 96%', 'ROIC rank 92%']",[],
ADBE,acquirers_multiple,Acquirer's Multiple,False,0.8544,"['EV/EBIT=12.2', 'universe rank 85%']",['EV/EBIT 12.2 above 12.0'],
ADBE,dreman_contrarian,Dreman Contrarian,False,0.7378,['low P/E rank 96%'],['P/B not cheap vs universe'],
ADBE,piotroski_f,Piotroski F-Score,True,0.7778,"['F-Score=7/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'no share dilution', 'gross margin improving', 'asset turnover improving']","['leverage declining', 'current ratio improving']","{'f_score': 7, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': True}, {'name': 'OCF > net income', 'passed': True}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': False}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': True}, {'name': 'asset turnover improving', 'passed': True}]}"
ADBE,composite_value,Composite Value,True,0.9181,"['top-tier on trailing_pe (percentile 100%)', 'top-tier on price_to_book (percentile 71%)', 'top-tier on fcf_yield (percentile 98%)', 'top-tier on ev_ebitda (percentile 98%)']",['missing dividend_yield'],
ADBE,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=1.29', 'OCF/NI=1.41', 'ratio=-9.84%']",[],
ADBE,financial_health,Financial Health,False,0.8,"['D/E=61%', 'leverage=22.5%', 'ratio=0.1', 'coverage=33.1x']",['weak liquidity'],
AMD,graham_defensive,Graham Defensive,False,0.25,['Current ratio >= 2: CR=2.61'],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'no dividend']",
AMD,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=6%', 'ROE > 8%: ROE=10.2%', 'Positive earnings growth: growth=159.5%']","['P/E >= 25', 'P/B >= 3']",
AMD,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
AMD,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=6%'],['P/B too high'],
AMD,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
AMD,earnings_yield,Earnings Yield,False,0.0633,['E/P=0.8% (P/E=131.6)'],['earnings yield 0.8% below 8%'],
AMD,fcf_yield,FCF Yield,False,0.1053,['FCF yield=1.1%'],['FCF yield 1.1% below 5%'],
AMD,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']",
AMD,lynch_peg,Lynch PEG,True,0.1752,"['PEG=0.82', 'growth=159.5%']",[],
AMD,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=159.5%', 'yield=nan%']",['PEGY nan >= 1.0'],
AMD,quality_value,Quality Value,False,0.4,"['Profit margin >= 5%: margin=15.6%', 'Debt/equity < 80%: D/E=6%']","['ROE below 12%', 'P/E >= 20', 'FCF yield below 3%']",
AMD,buffett_quality,Buffett Quality,False,0.5,"['D/E < 60.0%: D/E=6%', 'margin >= 8%: margin=15.6%']","['ROE too low', 'P/E too high']",
AMD,economic_moat,Economic Moat,False,0.5,"['wide margin=15.6%', 'low leverage D/E=6%']","['ROE below 18%', 'ROA below 8%']",
AMD,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield'],
AMD,dividend_growth,Dividend Growth,False,0.3333,['earnings growth: growth=159.5%'],"['yield too low', 'P/E out of range']",
AMD,magic_formula,Magic Formula,False,0.1942,[],['below top half on combined Magic Formula rank'],
AMD,acquirers_multiple,Acquirer's Multiple,False,0.0777,"['EV/EBIT=224.9', 'universe rank 8%']","['EV/EBIT 224.9 above 12.0', 'not in top 40% cheapest on EV/EBIT']",
AMD,dreman_contrarian,Dreman Contrarian,False,0.24,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']",
AMD,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'OCF > net income', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']",['leverage declining'],"{'f_score': 8, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': True}, {'name': 'OCF > net income', 'passed': True}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': True}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': True}, {'name': 'asset turnover improving', 'passed': True}]}"
AMD,composite_value,Composite Value,False,0.3351,[],['missing dividend_yield'],
AMD,earnings_quality,Earnings Quality,True,1.0,"['FCF/NI=2.04', 'OCF/NI=1.78', 'ratio=-4.39%']",[],
AMD,financial_health,Financial Health,True,1.0,"['D/E=6%', 'leverage=5.0%', 'CR=2.85', 'ratio=-0.9', 'coverage=28.2x']",[],
ABNB,graham_defensive,Graham Defensive,False,0.0,[],"['P/E >= 15', 'valuation too rich on P/B or P/E×P/B', 'current ratio < 2', 'no dividend']",
ABNB,graham_enterprising,Graham Enterprising,False,0.6,"['Debt/equity < 100%: D/E=32%', 'ROE > 8%: ROE=34.5%', 'Positive earnings growth: growth=33.4%']","['P/E >= 25', 'P/B >= 3']",
ABNB,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
ABNB,schloss,Schloss Low P/B,False,0.5,['D/E < 50.0%: D/E=32%'],['P/B too high'],
ABNB,deep_value,Deep Value,False,0.0,[],"['P/B not below 1.0', 'EV/EBITDA not below 8']",
ABNB,earnings_yield,Earnings Yield,False,0.1983,['E/P=2.4% (P/E=42.0)'],['earnings yield 2.4% below 8%'],
ABNB,fcf_yield,FCF Yield,False,0.291,['FCF yield=2.9%'],['FCF yield 2.9% below 5%'],
ABNB,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']",
ABNB,lynch_peg,Lynch PEG,False,0.0,"['PEG=1.26', 'growth=33.4%']",['PEG 1.26 >= 1.0'],
ABNB,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=33.4%', 'yield=nan%']",['PEGY nan >= 1.0'],
