ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label
6618.HK,JD Health International Inc.,Healthcare,118012649472.0,18.974358,13.096996,1.6850117,,2.717,1.059,0.09309,0.06588587996207858,0.073189996,0.28,0.298,7236429312.0,69651619840.0,3975303936.0,3940782000.0,73441487000.0,636017024.0,48150503424.0,21.958303,81586601000.0,56348738000.0,,20741411000.0,5375405000.0,10173949000.0,0.2478049225773438,,3209275111.0,0.05839136315313283,0.22882744550319833,2.716726359648338,3.7665322596752353,0.007795606045654482,0.0036252967432771266,0.9001660333907034,0.8159927984840349,3198565111.0,11098000.0,37.0,[],{},0.06131909879471806,17.52108039066928,17.674568103488088,0.05657846880018806,0.052702705409057846,,0.0647673546586016,0.95,19,20,0.7342436974789917,7.0,22.0,0.4570545454545455,0.4570545454545455,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,4,5,"cheapness,quality,garp,risk",0.49768,True,1.0,0.8114,strong_buy,4,1,improving,0.3671,new
1378.HK,China Hongqiao Group Limited,Basic Materials,228791975936.0,8.442029,6.199688,1.5072161,7.08,2.118,51.18,0.18556999,0.09224955486821253,0.13942,-0.015,-0.231,21134082048.0,254005936128.0,42471354368.0,37191695000.0,162353725000.0,72527790080.0,59061837824.0,15.458963,245379016000.0,114567042000.0,,54089193000.0,22636105000.0,38995459000.0,0.2556470385881199,,9932297039.0,0.09762541346185835,0.2699816711054557,2.1181133539929133,1.4266162971558658,0.29557453682184465,0.31349684274693357,0.6616446982573277,0.6814683664303549,9475538425.0,3483268000.0,23.3,[],{},0.09237247924250559,5.980641303009176,6.829641298359755,0.1464205741288588,0.11845493541896149,,0.1944258947847947,1.0,20,20,0.75,17.0,22.0,0.7559681818181819,0.7559681818181819,0.7727272727272727,0.0,1.0,0.7727272727272727,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7843333333333333,True,1.0,0.8,strong_buy,4,9,stable,0.775,persistent
2331.HK,Li Ning Company Limited,Consumer Cyclical,36777050112.0,11.007634,9.845959,1.1618563,4.41,2.847,7.439,0.109280005,0.07784212187988106,0.09919,0.031,0.129,2716549632.0,21415770112.0,4950225920.0,3951439000.0,29598417000.0,2055154048.0,17809125376.0,12.411174,37714067000.0,22949622000.0,,8061082000.0,2935743000.0,4851532000.0,0.48951391555838947,,2550416770.0,0.08437559492294336,0.4936629668600631,2.8469654569944827,2.7060886012107126,0.05449303571529424,0.05422076247256739,0.7848110626732461,0.8030502117624628,2575008339.0,128848000.0,14.42,[],{},0.07386534873588504,4.326220753981265,5.419739520716377,0.18451071240187955,0.09084604375472513,,0.13325602801876438,1.0,20,20,0.7350694444444444,15.0,22.0,0.7318727272727273,0.7318727272727273,0.6818181818181818,0.0,1.0,0.6818181818181818,22.0,4,5,"cheapness,dividend,garp,risk",0.732615,True,1.0,0.7764,strong_buy,4,9,stable,0.6046,persistent
1099.HK,Sinopharm Group Co. Ltd.,Healthcare,52551847936.0,6.354717,5.4882407,0.53085345,4.69,1.398,55.502,0.08104999,0.01832941844642085,0.01238,-0.006,-0.043,-2767728128.0,142910980096.0,19140591616.0,17079242000.0,575167877000.0,75755560960.0,36366544896.0,31.722504,390361212000.0,346795861000.0,,246725578000.0,7155094000.0,14138206000.0,0.07245191302642932,,3120656191.0,0.017945830703832714,0.07571392572894606,1.4055934687079747,1.3877054619238678,0.18178143939157562,0.1944502510090567,1.473424764855992,1.4879364585368877,3120656191.0,2300093000.0,16.84,[],{},-0.05266661852444587,7.466382594806415,8.367524747058447,0.11950965551091366,0.15736341996032238,,0.11890671920590401,1.0,20,20,0.6749999999999999,12.0,22.0,0.63155,0.63155,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6251783333333333,True,0.83335,0.7667,strong_buy,4,9,stable,0.7208,persistent
1044.HK,Hengan International Group Company Limited,Consumer Defensive,26671278080.0,8.984496,9.126503,1.068692,6.72,1.151,71.729,0.1175,0.05870664956154125,0.10989001,0.039,0.308,1690129152.0,27234183168.0,3903248896.0,2633132000.0,23068869000.0,15760966656.0,15655903232.0,21.690067,43181599000.0,24073235000.0,,20913940000.0,2535047000.0,3241140000.0,0.33837263543349266,,1137620917.0,0.05774573576782734,0.32312279009220213,1.1510616842163648,1.4268937312514096,0.3649926673627811,0.32943399162469705,0.5342291516347044,0.5695151474543864,1138920917.0,290102000.0,23.18,[],{},0.06336888494546415,6.977311438148166,10.342885646446893,0.09668481642195585,0.11130284881867608,,0.11824916126118151,1.0,20,20,0.7047619047619048,14.0,22.0,0.7182954545454545,0.7182954545454545,0.6363636363636364,0.0,1.0,0.6363636363636364,22.0,4,5,"cheapness,dividend,garp,risk",0.7916483333333334,True,1.0,0.75,strong_buy,4,9,stable,0.5819,persistent
0285.HK,BYD Electronic (International) Company Limited,Technology,52334325760.0,12.872929,9.432156,1.3167242,0.77,1.173,25.813,0.10516,0.0420342138215423,0.01958,0.001,-0.352,13124385792.0,43212832768.0,8403794944.0,3673979000.0,179477404000.0,8890530816.0,18177361920.0,17.695429,83612174000.0,54677692000.0,,46627648000.0,3514572000.0,18768443000.0,0.059933254884832185,,2246108500.0,0.04721383519516553,0.06937913714138749,1.1726452940538625,1.1887357833498906,0.10633058052048737,0.13790692404825278,2.1465463151334876,1.962490715263308,2253204500.0,370306000.0,23.3,[],{},0.250779686207999,5.142061777560668,11.761861667690534,0.08502055442013647,0.07768239846580371,,0.09933827460706134,1.0,20,20,0.7124999999999999,9.0,22.0,0.5792636363636363,0.5792636363636363,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,4,5,"cheapness,dividend,garp,risk",0.5794283333333333,True,1.0,0.7417,strong_buy,4,1,improving,0.3635,new
2313.HK,Shenzhou International Group Holdings Limited,Consumer Cyclical,63990759424.0,9.483297,8.468251,1.4731171,6.06,2.238,39.66,0.15885,0.10229988780885164,0.18795,0.022,-0.2,2132740608.0,50761203712.0,7186700800.0,6147541000.0,30993732000.0,14869471232.0,28115474432.0,28.904696,56942995000.0,42163724000.0,,18843543000.0,5825262000.0,5549401000.0,0.2634519779676742,,1503222397.0,0.11750769867383819,0.2810213314489952,2.237568805399282,2.292369626991014,0.261129064251011,0.24351611837105505,0.5442940259815979,0.5397119084923192,1503222397.0,335348000.0,42.58,[],{},0.03332888415761021,7.063213722769703,8.257155781799584,0.1211070768707306,0.10544855866055866,,0.1613551029552866,1.0,20,20,0.6989583333333335,14.0,22.0,0.7089181818181819,0.7089181818181819,0.6363636363636364,0.0,1.0,0.6363636363636364,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7255333333333333,True,0.83335,0.725,strong_buy,4,7,stable,0.712,persistent
0386.HK,China Petroleum & Chemical Corporation,Energy,515662151680.0,13.774194,8.656038,0.53706264,6.04,0.815,57.948,0.04138,0.015080671562606658,0.013150001,-0.039,0.278,31714125824.0,1098476945408.0,168605007872.0,52508000000.0,2781752000000.0,574916984832.0,154633994240.0,7.950655,2153485000000.0,522741000000.0,,698553000000.0,32476000000.0,162496000000.0,0.1684485173372752,,120925514222.0,0.023512087785379353,0.1636058111890706,0.7483197409502214,0.779094137725645,0.24657984615634657,0.22854129833192405,1.2917443121266226,1.4764326620032284,121281417698.0,18414000000.0,4.27,[],{},0.06150175210780364,6.515090858048129,20.920182551382645,0.047800730110450614,0.07259952923561262,,0.03608965917307475,1.0,20,20,0.6375000000000001,8.0,22.0,0.6141590909090909,0.6141590909090909,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,4,5,"cheapness,dividend,garp,risk",0.7022033333333333,True,0.9,0.7,buy,3,1,improving,0.3344,new
0941.HK,China Mobile Limited,Communication Services,1769446703104.0,11.213992,10.730865,1.0705496,6.17,0.855,7.17,0.096379995,0.06441883259984343,0.12898,0.01,-0.049,155567751168.0,1525296267264.0,279804248064.0,157783000000.0,1050187000000.0,102327001088.0,345124995072.0,76.36265,2128182000000.0,497646000000.0,,613560000000.0,137095000000.0,232919000000.0,0.5822743949410915,,21644606612.0,0.06563788614253316,0.5843600679888428,0.8110796010170155,0.8981719319197874,0.047550914348490875,0.041952880447904704,0.4934667241805447,0.49368894758238,21517317437.0,3183000000.0,81.75,[],{},0.08791886802529844,5.451297747685078,9.667050742247264,0.10344416582296057,0.08917431009403254,,0.10417318644519886,1.0,20,20,0.6366666666666667,13.0,22.0,0.7029454545454544,0.7029454545454544,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,4,5,"cheapness,dividend,garp,risk",0.7120266666666667,True,0.9,0.6883,buy,3,1,improving,0.3312,new
0101.HK,Hang Lung Properties Limited,Real Estate,37982507008.0,19.72973,10.995301,0.2739829,7.12,1.511,37.704,0.01631,0.008101851851851851,0.18145001,-0.029,-0.227,3702749952.0,95168520192.0,6053000192.0,5890000000.0,9950000000.0,54470000640.0,5952000000.0,26.644,222912000000.0,23299000000.0,,15424000000.0,1806000000.0,5864000000.0,0.6559798994974875,,5056646442.0,0.009713599942250776,0.574186087884718,1.5105679460580912,1.4236331011188517,0.24166038616135516,0.26004746264347073,0.044636448463967845,0.050720060636685195,4783681530.0,833000000.0,7.3,[],{},0.09748566494623735,15.722537117672703,16.157643496095076,0.06189021315154506,0.050684930812535195,,0.02838718383713757,1.0,20,20,0.6387500000000002,7.0,22.0,0.6326636363636363,0.6326636363636363,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,4,5,"cheapness,dividend,garp,risk",0.70255,True,0.9,0.6838,buy,3,1,improving,0.3306,new
